Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
4023,1,1,ARM,DUB,62.35047502667125,101.45012531513883,16.219471961383988,9999
4024,1,1,ARM,DUB,61.811574988315144,101.47942919657706,16.592680315278223,9999
4025,1,1,ARM,DUB,61.27267494995904,101.50873307801528,16.965888669172458,9999
4026,1,1,ARM,DUB,60.733774911602936,101.5380369594535,17.339097023066692,9999
4027,1,1,ARM,DUB,60.19487487324683,101.56734084089173,17.712305376960927,9999
4028,1,1,ARM,DUB,59.65597483489073,101.59664472232996,18.085513730855162,9999
4029,1,1,ARM,DUB,59.117074796534624,101.62594860376818,18.458722084749397,9999
4030,1,1,ARM,DUB,58.57817475817852,101.6552524852064,18.83193043864363,9999
4031,1,1,ARM,DUB,58.039274719822416,101.68455636664463,19.205138792537866,9999
4032,1,1,ARM,DUB,57.50037468146631,101.71386024808285,19.5783471464321,9999
4033,1,1,ARM,DUB,56.96147464311021,101.74316412952108,19.951555500326336,9999
4034,1,1,ARM,DUB,56.422574604754104,101.7724680109593,20.32476385422057,9999
4035,1,1,ARM,DUB,55.883674566398,101.80177189239753,20.697972208114805,9999
4036,1,1,ARM,DUB,55.344774528041896,101.83107577383575,21.07118056200904,9999
4037,1,1,ARM,DUB,54.80587448968579,101.86037965527397,21.444388915903275,9999
4038,1,1,ARM,DUB,54.26697445132969,101.8896835367122,21.81759726979751,9999
4039,1,1,ARM,DUB,53.728074412973584,101.91898741815042,22.190805623691745,9999
4040,1,1,ARM,DUB,53.18917437461748,101.94829129958865,22.56401397758598,9999
4041,1,1,ARM,DUB,52.650274336261376,101.97759518102687,22.937222331480214,9999
4042,1,1,ARM,DUB,52.11137429790527,102.0068990624651,23.31043068537445,9999
4043,1,1,ARM,DUB,51.57247425954917,102.03620294390332,23.683639039268684,9999
4044,1,1,ARM,DUB,51.033574221193064,102.06550682534154,24.05684739316292,9999
4045,1,1,ARM,DUB,50.49467418283696,102.09481070677977,24.430055747057153,9999
4046,1,1,ARM,DUB,49.955774144480856,102.12411458821799,24.803264100951388,9999
4047,1,1,ARM,DUB,49.41687410612475,102.15341846965622,25.176472454845623,9999
4048,1,1,ARM,DUB,48.87797406776865,102.18272235109444,25.549680808739858,9999
4049,1,1,ARM,DUB,48.339074029412544,102.21202623253266,25.922889162634092,9999
4050,1,1,ARM,DUB,47.80017399105644,102.24133011397089,26.296097516528327,9999
4051,1,1,ARM,DUB,47.261273952700336,102.27063399540911,26.669305870422562,9999
4052,1,1,ARM,DUB,46.72237391434423,102.29993787684734,27.042514224316797,9999
4053,1,1,ARM,DUB,46.18347387598813,102.32924175828556,27.41572257821103,9999
4054,1,1,ARM,DUB,45.644573837632024,102.35854563972379,27.788930932105266,9999
4055,1,1,ARM,DUB,45.10567379927592,102.38784952116201,28.1621392859995,9999
4056,1,1,ARM,DUB,44.566773760919816,102.41715340260023,28.535347639893736,9999
4057,1,1,BIO,JOY,67.33635428628543,118.05252898744514,-10.6394423343564,9999
4058,1,1,BIO,JOY,67.71627148841891,117.83250535286508,-11.127098938918715,9999
4059,1,1,BIO,JOY,68.0961886905524,117.61248171828503,-11.614755543481031,9999
4060,1,1,BIO,JOY,68.47610589268588,117.39245808370497,-12.102412148043348,9999
4061,1,1,BIO,JOY,68.85602309481936,117.1724344491249,-12.590068752605664,9999
4062,1,1,BIO,JOY,69.23594029695285,116.95241081454485,-13.07772535716798,9999
4063,1,1,BIO,JOY,69.61585749908633,116.73238717996479,-13.565381961730296,9999
4064,1,1,BIO,JOY,69.99577470121982,116.51236354538473,-14.053038566292612,9999
4065,1,1,BIO,JOY,70.3756919033533,116.29233991080467,-14.540695170854928,9999
4066,1,1,BIO,JOY,70.75560910548678,116.07231627622461,-15.028351775417244,9999
4067,1,1,BIO,JOY,71.13552630762027,115.85229264164455,-15.51600837997956,9999
4068,1,1,BIO,JOY,71.51544350975375,115.6322690070645,-16.003664984541874,9999
4069,1,1,BIO,JOY,71.89536071188724,115.41224537248443,-16.49132158910419,9999
4070,1,1,BIO,JOY,72.27527791402072,115.19222173790438,-16.978978193666503,9999
4071,1,1,BIO,JOY,72.6551951161542,114.97219810332432,-17.466634798228817,9999
4072,1,1,BIO,JOY,73.03511231828769,114.75217446874426,-17.95429140279113,9999
4073,1,1,BIO,JOY,73.41502952042117,114.5321508341642,-18.441948007353446,9999
4074,1,1,BIO,JOY,73.79494672255466,114.31212719958414,-18.92960461191576,9999
4075,1,1,BIO,JOY,74.17486392468814,114.09210356500408,-19.417261216478074,9999
4076,1,1,BIO,JOY,74.55478112682162,113.87207993042402,-19.90491782104039,9999
4077,1,1,BIO,JOY,74.93469832895511,113.65205629584396,-20.392574425602703,9999
4078,1,1,BIO,JOY,75.31461553108859,113.4320326612639,-20.880231030165017,9999
4079,1,1,BIO,JOY,75.69453273322208,113.21200902668384,-21.36788763472733,9999
4080,1,1,BIO,JOY,76.07444993535556,112.99198539210379,-21.855544239289646,9999
4081,1,1,BIO,JOY,76.45436713748904,112.77196175752373,-22.34320084385196,9999
4082,1,1,BIO,JOY,76.83428433962253,112.55193812294367,-22.830857448414275,9999
4083,1,1,BIO,JOY,77.21420154175601,112.33191448836361,-23.31851405297659,9999
4084,1,1,BIO,JOY,77.5941187438895,112.11189085378355,-23.806170657538903,9999
4085,1,1,BIO,JOY,77.97403594602298,111.89186721920349,-24.293827262101217,9999
4086,1,1,BIO,JOY,78.35395314815646,111.67184358462343,-24.78148386666353,9999
4087,1,1,BIO,JOY,78.73387035028995,111.45181995004337,-25.269140471225846,9999
4088,1,1,BIO,JOY,79.11378755242343,111.23179631546331,-25.75679707578816,9999
4089,1,1,BIO,JOY,79.49370475455692,111.01177268088325,-26.244453680350475,9999
4090,1,1,BIO,JOY,79.8736219566904,110.7917490463032,-26.73211028491279,9999
4091,1,1,BIO,JOY,80.25353915882388,110.57172541172314,-27.219766889475103,9999
4092,1,1,BIO,JOY,80.63345636095737,110.35170177714308,-27.707423494037418,9999
4093,1,1,BIO,JOY,81.01337356309085,110.13167814256302,-28.195080098599732,9999
4094,1,1,BIO,JOY,81.39329076522434,109.91165450798296,-28.682736703162046,9999
4095,1,1,BIO,JOY,81.77320796735782,109.6916308734029,-29.17039330772436,9999
4096,1,1,BIO,JOY,82.1531251694913,109.47160723882284,-29.658049912286675,9999
4097,1,1,BIO,JOY,82.53304237162479,109.25158360424278,-30.14570651684899,9999
4098,1,1,BIO,NOM,66.87321601773293,117.11216406253858,-9.475039608409885,9999
4099,1,1,BIO,NOM,67.05053554560004,116.48078217992779,-9.453333674386286,9999
4100,1,1,BIO,NOM,67.22785507346715,115.84940029731699,-9.431627740362687,9999
4101,1,1,BIO,NOM,67.40517460133427,115.2180184147062,-9.409921806339089,9999
4102,1,1,BIO,NOM,67.58249412920138,114.5866365320954,-9.38821587231549,9999
4103,1,1,BIO,NOM,67.75981365706849,113.9552546494846,-9.366509938291891,9999
4104,1,1,BIO,NOM,67.9371331849356,113.3238727668738,-9.344804004268292,9999
4105,1,1,BIO,NOM,68.11445271280272,112.69249088426301,-9.323098070244694,9999
4106,1,1,BIO,NOM,68.29177224066983,112.06110900165221,-9.301392136221095,9999
4107,1,1,BIO,NOM,68.46909176853694,111.42972711904142,-9.279686202197496,9999
4108,1,1,BIO,NOM,68.64641129640405,110.79834523643062,-9.257980268173897,9999
4109,1,1,BIO,NOM,68.82373082427117,110.16696335381982,-9.236274334150298,9999
4110,1,1,BIO,NOM,69.00105035213828,109.53558147120903,-9.2145684001267,9999
4111,1,1,BIO,NOM,69.17836988000539,108.90419958859823,-9.1928624661031,9999
4112,1,1,BIO,NOM,69.3556894078725,108.27281770598744,-9.171156532079502,9999
4113,1,1,BIO,NOM,69.53300893573962,107.64143582337664,-9.149450598055903,9999
4114,1,1,BIO,NOM,69.71032846360673,107.01005394076584,-9.127744664032305,9999
4115,1,1,BIO,NOM,69.88764799147384,106.37867205815505,-9.106038730008706,9999
4116,1,1,BIO,NOM,70.06496751934095,105.74729017554425,-9.084332795985107,9999
4117,1,1,BIO,NOM,70.24228704720807,105.11590829293345,-9.062626861961508,9999
4118,1,1,BIO,NOM,70.41960657507518,104.48452641032266,-9.04092092793791,9999
4119,1,1,BIO,NOM,70.59692610294229,103.85314452771186,-9.01921499391431,9999
4120,1,1,BIO,NOM,70.7742456308094,103.22176264510107,-8.997509059890712,9999
4121,1,1,BIO,NOM,70.95156515867652,102.59038076249027,-8.975803125867113,9999
4122,1,1,BIO,NOM,71.12888468654363,101.95899887987947,-8.954097191843514,9999
4123,1,1,BIO,NOM,71.30620421441074,101.32761699726868,-8.932391257819916,9999
4124,1,1,BIO,NOM,71.48352374227785,100.69623511465788,-8.910685323796317,9999
4125,1,1,BIO,NOM,71.66084327014497,100.06485323204708,-8.888979389772718,9999
4126,1,1,BIO,NOM,71.83816279801208,99.43347134943629,-8.86727345574912,9999
4127,1,1,BIO,NOM,72.01548232587919,98.80208946682549,-8.84556752172552,9999
4128,1,1,BIO,NOM,72.1928018537463,98.1707075842147,-8.823861587701922,9999
4129,1,1,BIO,NOM,72.37012138161342,97.5393257016039,-8.802155653678323,9999
4130,1,1,BIO,NOM,72.54744090948053,96.9079438189931,-8.780449719654724,9999
4131,1,1,BIO,NOM,72.72476043734764,96.27656193638231,-8.758743785631125,9999
4132,1,1,BIO,NOM,72.90207996521475,95.64518005377151,-8.737037851607527,9999
4133,1,1,BIO,NOM,73.07939949308187,95.01379817116072,-8.715331917583928,9999
4134,1,1,BIO,NOM,73.25671902094898,94.38241628854992,-8.69362598356033,9999
4135,1,1,BIO,NOM,73.43403854881609,93.75103440593912,-8.67192004953673,9999
4136,1,1,BIO,NOM,73.6113580766832,93.11965252332833,-8.650214115513132,9999
4137,1,1,BIO,NOM,73.78867760455032,92.48827064071753,-8.628508181489533,9999
4138,1,1,BIO,NOM,73.96599713241743,91.85688875810673,-8.606802247465934,9999
4139,1,1,BIO,RAD,65.33707396187995,119.44600968910491,-9.94693020167633,9999
4140,1,1,BIO,RAD,64.8424153160771,119.83555768455597,-10.131650605521036,9999
4141,1,1,BIO,RAD,64.34775667027424,120.22510568000702,-10.316371009365742,9999
4142,1,1,BIO,RAD,63.853098024471386,120.61465367545807,-10.501091413210448,9999
4143,1,1,BIO,RAD,63.358439378668535,121.00420167090913,-10.685811817055153,9999
4144,1,1,BIO,RAD,62.863780732865685,121.39374966636018,-10.87053222089986,9999
4145,1,1,BIO,RAD,62.369122087062834,121.78329766181123,-11.055252624744565,9999
4146,1,1,BIO,RAD,61.874463441259984,122.17284565726229,-11.23997302858927,9999
4147,1,1,BIO,RAD,61.37980479545713,122.56239365271334,-11.424693432433976,9999
4148,1,1,BIO,RAD,60.88514614965428,122.9519416481644,-11.609413836278682,9999
4149,1,1,BIO,RAD,60.39048750385143,123.34148964361545,-11.794134240123388,9999
4150,1,1,BIO,RAD,59.89582885804858,123.7310376390665,-11.978854643968093,9999
4151,1,1,BIO,RAD,59.40117021224573,124.12058563451755,-12.163575047812799,9999
4152,1,1,BIO,RAD,58.90651156644288,124.5101336299686,-12.348295451657505,9999
4153,1,1,BIO,RAD,58.41185292064003,124.89968162541966,-12.53301585550221,9999
4154,1,1,BIO,RAD,57.91719427483718,125.28922962087071,-12.717736259346916,9999
4155,1,1,BIO,RAD,57.42253562903433,125.67877761632177,-12.902456663191622,9999
4156,1,1,BIO,RAD,56.92787698323148,126.06832561177282,-13.087177067036327,9999
4157,1,1,BIO,RAD,56.43321833742863,126.45787360722387,-13.271897470881033,9999
4158,1,1,BIO,RAD,55.93855969162578,126.84742160267493,-13.456617874725739,9999
4159,1,1,BIO,RAD,55.443901045822926,127.23696959812598,-13.641338278570444,9999
4160,1,1,BIO,RAD,54.949242400020076,127.62651759357703,-13.82605868241515,9999
4161,1,1,BIO,RAD,54.454583754217225,128.0160655890281,-14.010779086259856,9999
4162,1,1,BIO,RAD,53.959925108414375,128.40561358447917,-14.195499490104561,9999
4163,1,1,BIO,RAD,53.465266462611524,128.79516157993024,-14.380219893949267,9999
4164,1,1,BIO,RAD,52.97060781680867,129.1847095753813,-14.564940297793973,9999
4165,1,1,BIO,RAD,52.47594917100582,129.57425757083237,-14.749660701638678,9999
4166,1,1,BIO,RAD,51.98129052520297,129.96380556628344,-14.934381105483384,9999
4167,1,1,BIO,RAD,51.48663187940012,130.3533535617345,-15.11910150932809,9999
4168,1,1,BIO,RAD,50.99197323359727,130.74290155718558,-15.303821913172795,9999
4169,1,1,BIO,RAD,50.49731458779442,131.13244955263664,-15.488542317017501,9999
4170,1,1,BIO,RAD,50.00265594199157,131.5219975480877,-15.673262720862207,9999
4171,1,1,BIO,RAD,49.50799729618872,131.91154554353878,-15.857983124706912,9999
4172,1,1,BIO,RAD,49.01333865038587,132.30109353898985,-16.042703528551616,9999
4173,1,1,BIO,RAD,48.51868000458302,132.6906415344409,-16.22742393239632,9999
4174,1,1,BIO,RAD,48.02402135878017,133.08018952989198,-16.412144336241024,9999
4175,1,1,BIO,RAD,47.52936271297732,133.46973752534305,-16.596864740085728,9999
4176,1,1,BIO,RAD,47.03470406717447,133.85928552079412,-16.78158514393043,9999
4177,1,1,DUB,WET,43.704443672662215,101.12781912528682,29.391663620989515,9999
4178,1,1,DUB,WET,43.964603384689084,100.52914680747962,29.32484427982659,9999
4179,1,1,DUB,WET,44.224763096715954,99.93047448967242,29.258024938663663,9999
4180,1,1,DUB,WET,44.48492280874282,99.33180217186522,29.191205597500737,9999
4181,1,1,DUB,WET,44.74508252076969,98.73312985405802,29.12438625633781,9999
4182,1,1,DUB,WET,45.00524223279656,98.13445753625082,29.057566915174885,9999
4183,1,1,DUB,WET,45.26540194482343,97.53578521844362,28.99074757401196,9999
4184,1,1,DUB,WET,45.5255616568503,96.93711290063642,28.923928232849033,9999
4185,1,1,DUB,WET,45.78572136887717,96.33844058282922,28.857108891686106,9999
4186,1,1,DUB,WET,46.04588108090404,95.73976826502202,28.79028955052318,9999
4187,1,1,DUB,WET,46.30604079293091,95.14109594721482,28.723470209360254,9999
4188,1,1,DUB,WET,46.56620050495778,94.54242362940762,28.656650868197328,9999
4189,1,1,DUB,WET,46.82636021698465,93.94375131160042,28.589831527034402,9999
4190,1,1,DUB,WET,47.086519929011516,93.34507899379322,28.523012185871476,9999
4191,1,1,DUB,WET,47.346679641038385,92.74640667598602,28.45619284470855,9999
4192,1,1,DUB,WET,47.606839353065254,92.14773435817882,28.389373503545624,9999
4193,1,1,DUB,WET,47.86699906509212,91.54906204037162,28.322554162382698,9999
4194,1,1,DUB,WET,48.12715877711899,90.95038972256442,28.25573482121977,9999
4195,1,1,DUB,WET,48.38731848914586,90.35171740475722,28.188915480056846,9999
4196,1,1,DUB,WET,48.64747820117273,89.75304508695002,28.12209613889392,9999
4197,1,1,DUB,WET,48.9076379131996,89.15437276914282,28.055276797730993,9999
4198,1,1,DUB,WET,49.16779762522647,88.55570045133562,27.988457456568067,9999
4199,1,1,DUB,WET,49.42795733725334,87.95702813352842,27.92163811540514,9999
4200,1,1,DUB,WET,49.68811704928021,87.35835581572123,27.854818774242215,9999
4201,1,1,DUB,WET,49.94827676130708,86.75968349791403,27.78799943307929,9999
4202,1,1,DUB,WET,50.20843647333395,86.16101118010683,27.721180091916363,9999
4203,1,1,DUB,WET,50.468596185360816,85.56233886229963,27.654360750753437,9999
4204,1,1,DUB,WET,50.728755897387686,84.96366654449243,27.58754140959051,9999
4205,1,1,DUB,WET,50.988915609414555,84.36499422668523,27.520722068427585,9999
4206,1,1,DUB,WET,51.249075321441424,83.76632190887803,27.45390272726466,9999
4207,1,1,DUB,WET,51.50923503346829,83.16764959107083,27.387083386101732,9999
4208,1,1,DUB,WET,51.76939474549516,82.56897727326363,27.320264044938806,9999
4209,1,1,DUB,WET,52.02955445752203,81.97030495545643,27.25344470377588,9999
4210,1,1,DUB,WET,52.2897141695489,81.37163263764923,27.186625362612954,9999
4211,1,1,DUB,WET,52.54987388157577,80.77296031984203,27.119806021450028,9999
4212,1,1,DUB,WET,52.81003359360264,80.17428800203483,27.052986680287102,9999
4213,1,1,DUB,WET,53.07019330562951,79.57561568422763,26.986167339124176,9999
4214,1,1,DUB,WET,53.33035301765638,78.97694336642043,26.91934799796125,9999
4215,1,1,DUB,WET,53.59051272968325,78.37827104861323,26.852528656798324,9999
4216,1,1,DUB,WET,53.85067244171012,77.77959873080603,26.785709315635398,9999
4217,1,1,DUB,ELF,43.08517897976337,102.85147650230033,28.087255424225848,9999
4218,1,1,DUB,ELF,43.07444424178354,103.00681006033327,27.449828804626907,9999
4219,1,1,DUB,ELF,43.06370950380371,103.1621436183662,26.812402185027967,9999
4220,1,1,DUB,ELF,43.052974765823876,103.31747717639914,26.174975565429026,9999
4221,1,1,DUB,ELF,43.042240027844045,103.47281073443207,25.537548945830086,9999
4222,1,1,DUB,ELF,43.031505289864214,103.62814429246501,24.900122326231145,9999
4223,1,1,DUB,ELF,43.02077055188438,103.78347785049795,24.262695706632204,9999
4224,1,1,DUB,ELF,43.01003581390455,103.93881140853088,23.625269087033264,9999
4225,1,1,DUB,ELF,42.99930107592472,104.09414496656382,22.987842467434323,9999
4226,1,1,DUB,ELF,42.98856633794489,104.24947852459675,22.350415847835382,9999
4227,1,1,DUB,ELF,42.97783159996506,104.40481208262969,21.71298922823644,9999
4228,1,1,DUB,ELF,42.967096861985226,104.56014564066263,21.0755626086375,9999
4229,1,1,DUB,ELF,42.956362124005395,104.71547919869556,20.43813598903856,9999
4230,1,1,DUB,ELF,42.94562738602556,104.8708127567285,19.80070936943962,9999
4231,1,1,DUB,ELF,42.93489264804573,105.02614631476143,19.16328274984068,9999
4232,1,1,DUB,ELF,42.9241579100659,105.18147987279437,18.52585613024174,9999
4233,1,1,DUB,ELF,42.91342317208607,105.3368134308273,17.888429510642798,9999
4234,1,1,DUB,ELF,42.90268843410624,105.49214698886024,17.251002891043857,9999
4235,1,1,DUB,ELF,42.89195369612641,105.64748054689318,16.613576271444916,9999
4236,1,1,DUB,ELF,42.881218958146576,105.80281410492611,15.976149651845974,9999
4237,1,1,DUB,ELF,42.870484220166745,105.95814766295905,15.338723032247032,9999
4238,1,1,DUB,ELF,42.85974948218691,106.11348122099199,14.70129641264809,9999
4239,1,1,DUB,ELF,42.84901474420708,106.26881477902492,14.063869793049147,9999
4240,1,1,DUB,ELF,42.83828000622725,106.42414833705786,13.426443173450204,9999
4241,1,1,DUB,ELF,42.82754526824742,106.5794818950908,12.789016553851262,9999
4242,1,1,DUB,ELF,42.81681053026759,106.73481545312373,12.15158993425232,9999
4243,1,1,DUB,ELF,42.80607579228776,106.89014901115667,11.514163314653377,9999
4244,1,1,DUB,ELF,42.795341054307926,107.0454825691896,10.876736695054435,9999
4245,1,1,DUB,ELF,42.784606316328095,107.20081612722254,10.239310075455492,9999
4246,1,1,DUB,ELF,42.77387157834826,107.35614968525547,9.60188345585655,9999
4247,1,1,DUB,ELF,42.76313684036843,107.51148324328841,8.964456836257607,9999
4248,1,1,DUB,ELF,42.7524021023886,107.66681680132135,8.327030216658665,9999
4249,1,1,DUB,ELF,42.74166736440877,107.82215035935428,7.6896035970597225,9999
4250,1,1,DUB,ELF,42.73093262642894,107.97748391738722,7.05217697746078,9999
4251,1,1,DUB,ELF,42.72019788844911,108.13281747542015,6.414750357861838,9999
4252,1,1,DUB,ELF,42.709463150469276,108.28815103345309,5.777323738262895,9999
4253,1,1,DUB,ELF,42.698728412489444,108.44348459148603,5.139897118663953,9999
4254,1,1,DUB,ELF,42.68799367450961,108.59881814951896,4.50247049906501,9999
4255,1,1,DUB,ELF,42.67725893652978,108.7541517075519,3.865043879466068,9999
4256,1,1,DUB,ELF,42.66652419854995,108.90948526558483,3.2276172598671256,9999
4257,1,1,DUB,ELF,42.65578946057012,109.06481882361777,2.590190640268183,9999
4258,1,1,DUB,ELF,42.64505472259029,109.2201523816507,1.9527640206692407,9999
4259,1,1,DUB,ELF,42.63431998461046,109.37548593968364,1.3153374010702983,9999
4260,1,1,DUB,ELF,42.623585246630626,109.53081949771658,0.677910781471356,9999
4261,1,1,ELF,SPY,43.09751874600668,110.46674644155516,-2.4724104448153095,9999
4262,1,1,ELF,SPY,43.3182895999684,110.68152704403407,-3.0517945721986934,9999
4263,1,1,ELF,SPY,43.53906045393013,110.89630764651298,-3.6311786995820774,9999
4264,1,1,ELF,SPY,43.75983130789185,111.11108824899189,-4.210562826965461,9999
4265,1,1,ELF,SPY,43.980602161853575,111.3258688514708,-4.789946954348845,9999
4266,1,1,ELF,SPY,44.2013730158153,111.54064945394971,-5.369331081732229,9999
4267,1,1,ELF,SPY,44.422143869777024,111.75543005642862,-5.948715209115613,9999
4268,1,1,ELF,SPY,44.64291472373875,111.97021065890753,-6.528099336498997,9999
4269,1,1,ELF,SPY,44.86368557770047,112.18499126138644,-7.107483463882381,9999
4270,1,1,ELF,SPY,45.0844564316622,112.39977186386535,-7.686867591265765,9999
4271,1,1,ELF,SPY,45.30522728562392,112.61455246634426,-8.266251718649148,9999
4272,1,1,ELF,SPY,45.525998139585646,112.82933306882317,-8.845635846032533,9999
4273,1,1,ELF,SPY,45.74676899354737,113.04411367130209,-9.425019973415917,9999
4274,1,1,ELF,SPY,45.967539847509094,113.258894273781,-10.004404100799302,9999
4275,1,1,ELF,SPY,46.18831070147082,113.4736748762599,-10.583788228182687,9999
4276,1,1,ELF,SPY,46.40908155543254,113.68845547873882,-11.163172355566072,9999
4277,1,1,ELF,SPY,46.62985240939427,113.90323608121773,-11.742556482949457,9999
4278,1,1,ELF,SPY,46.85062326335599,114.11801668369664,-12.321940610332842,9999
4279,1,1,ELF,SPY,47.071394117317716,114.33279728617555,-12.901324737716227,9999
4280,1,1,ELF,SPY,47.29216497127944,114.54757788865446,-13.480708865099611,9999
4281,1,1,ELF,SPY,47.512935825241165,114.76235849113337,-14.060092992482996,9999
4282,1,1,ELF,SPY,47.73370667920289,114.97713909361228,-14.639477119866381,9999
4283,1,1,ELF,SPY,47.954477533164614,115.19191969609119,-15.218861247249766,9999
4284,1,1,ELF,SPY,48.17524838712634,115.4067002985701,-15.79824537463315,9999
4285,1,1,ELF,SPY,48.39601924108806,115.62148090104901,-16.377629502016536,9999
4286,1,1,ELF,SPY,48.61679009504979,115.83626150352792,-16.95701362939992,9999
4287,1,1,ELF,SPY,48.83756094901151,116.05104210600683,-17.536397756783305,9999
4288,1,1,ELF,SPY,49.058331802973235,116.26582270848574,-18.11578188416669,9999
4289,1,1,ELF,SPY,49.27910265693496,116.48060331096465,-18.695166011550075,9999
4290,1,1,ELF,SPY,49.499873510896684,116.69538391344356,-19.27455013893346,9999
4291,1,1,ELF,SPY,49.72064436485841,116.91016451592247,-19.853934266316845,9999
4292,1,1,ELF,SPY,49.94141521882013,117.12494511840139,-20.43331839370023,9999
4293,1,1,ELF,SPY,50.16218607278186,117.3397257208803,-21.012702521083614,9999
4294,1,1,ELF,SPY,50.38295692674358,117.5545063233592,-21.592086648467,9999
4295,1,1,ELF,SPY,50.603727780705306,117.76928692583812,-22.171470775850384,9999
4296,1,1,ELF,SPY,50.82449863466703,117.98406752831703,-22.75085490323377,9999
4297,1,1,ELF,SPY,51.045269488628755,118.19884813079594,-23.330239030617154,9999
4298,1,1,ELF,SPY,51.26604034259048,118.41362873327485,-23.90962315800054,9999
4299,1,1,ELF,SPY,51.4868111965522,118.62840933575376,-24.489007285383924,9999
4300,1,1,ELF,SPY,51.70758205051393,118.84318993823267,-25.06839141276731,9999
4301,1,1,ELF,SPY,51.92835290447565,119.05797054071158,-25.647775540150693,9999
4302,1,1,ELF,SPY,52.149123758437376,119.27275114319049,-26.227159667534078,9999
4303,1,1,ELF,SPY,52.3698946123991,119.4875317456694,-26.806543794917463,9999
4304,1,1,ELF,SPY,52.590665466360825,119.70231234814831,-27.385927922300848,9999
4305,1,1,ELF,SPY,52.81143632032255,119.91709295062722,-27.965312049684233,9999
4306,1,1,ELF,SPY,53.032207174284274,120.13187355310613,-28.544696177067618,9999
4307,1,1,ELF,SPY,53.252978028246,120.34665415558504,-29.124080304451002,9999
4308,1,1,ELF,SPY,53.47374888220772,120.56143475806395,-29.703464431834387,9999
4309,1,1,ELF,SPY,53.69451973616945,120.77621536054286,-30.282848559217772,9999
4310,1,1,ELF,SPY,53.91529059013117,120.99099596302177,-30.862232686601157,9999
4311,1,1,ELF,SPY,54.136061444092896,121.20577656550068,-31.441616813984542,9999
4312,1,1,ELF,SPY,54.35683229805462,121.4205571679796,-32.02100094136792,9999
4313,1,1,ELF,SPY,54.577603152016344,121.6353377704585,-32.60038506875131,9999
4314,1,1,ELF,SPY,54.79837400597807,121.85011837293742,-33.17976919613469,9999
4315,1,1,ELF,SPY,55.01914485993979,122.06489897541633,-33.75915332351808,9999
4316,1,1,ELF,SPY,55.23991571390152,122.27967957789524,-34.33853745090146,9999
4317,1,1,ELF,SPY,55.46068656786324,122.49446018037415,-34.91792157828485,9999
4318,1,1,ELF,SPY,55.681457421824966,122.70924078285306,-35.49730570566823,9999
4319,1,1,ELF,SPY,55.90222827578669,122.92402138533197,-36.07668983305162,9999
4320,1,1,ELF,SPY,56.122999129748415,123.13880198781088,-36.656073960435,9999
4321,1,1,ELF,SPY,56.34376998371014,123.35358259028979,-37.23545808781839,9999
4322,1,1,ELF,SPY,56.56454083767186,123.5683631927687,-37.81484221520177,9999
4323,1,1,ELF,SPY,56.78531169163359,123.78314379524761,-38.394226342585156,9999
4324,1,1,ELF,SPY,57.00608254559531,123.99792439772652,-38.97361046996854,9999
4325,1,1,ELF,SPY,57.22685339955704,124.21270500020543,-39.552994597351926,9999
4326,1,1,ELF,SPY,57.44762425351876,124.42748560268434,-40.13237872473531,9999
4327,1,1,ELF,PIE,41.81535077468385,110.83670600506574,-2.0988770343518413,9999
4328,1,1,ELF,PIE,41.47524323304094,111.21332369212439,-2.5148607144838966,9999
4329,1,1,ELF,PIE,41.135135691398034,111.58994137918305,-2.930844394615952,9999
4330,1,1,ELF,PIE,40.795028149755126,111.9665590662417,-3.3468280747480073,9999
4331,1,1,ELF,PIE,40.45492060811222,112.34317675330036,-3.7628117548800626,9999
4332,1,1,ELF,PIE,40.11481306646931,112.71979444035901,-4.178795435012118,9999
4333,1,1,ELF,PIE,39.7747055248264,113.09641212741766,-4.594779115144173,9999
4334,1,1,ELF,PIE,39.434597983183494,113.47302981447632,-5.010762795276229,9999
4335,1,1,ELF,PIE,39.094490441540586,113.84964750153497,-5.426746475408284,9999
4336,1,1,ELF,PIE,38.75438289989768,114.22626518859363,-5.842730155540339,9999
4337,1,1,ELF,PIE,38.41427535825477,114.60288287565228,-6.258713835672395,9999
4338,1,1,ELF,PIE,38.07416781661186,114.97950056271094,-6.67469751580445,9999
4339,1,1,ELF,PIE,37.734060274968954,115.3561182497696,-7.090681195936505,9999
4340,1,1,ELF,PIE,37.393952733326046,115.73273593682825,-7.506664876068561,9999
4341,1,1,ELF,PIE,37.05384519168314,116.1093536238869,-7.922648556200616,9999
4342,1,1,ELF,PIE,36.71373765004023,116.48597131094556,-8.338632236332671,9999
4343,1,1,ELF,PIE,36.37363010839732,116.86258899800421,-8.754615916464726,9999
4344,1,1,ELF,PIE,36.033522566754414,117.23920668506287,-9.17059959659678,9999
4345,1,1,ELF,PIE,35.693415025111506,117.61582437212152,-9.586583276728835,9999
4346,1,1,ELF,PIE,35.3533074834686,117.99244205918018,-10.002566956860889,9999
4347,1,1,ELF,PIE,35.01319994182569,118.36905974623883,-10.418550636992943,9999
4348,1,1,ELF,PIE,34.67309240018278,118.74567743329749,-10.834534317124998,9999
4349,1,1,ELF,PIE,34.332984858539874,119.12229512035614,-11.250517997257052,9999
4350,1,1,ELF,PIE,33.992877316896966,119.4989128074148,-11.666501677389107,9999
