Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
SAW-8,SAW,8,77.17590359,-85.93446502,-36.31063437,JAR_SEX_YAY,JAR-SAW_SAW-SEX_SAW-YAY,JAR-SAW-8_SAW-SEX-8_SAW-YAY-8,JAR-8_SEX-8_YAY-8,0,outer
WAR-1,WAR,5,24.28645659,118.646189,20.21671563,DUB_GAL_HOW_ADO,DUB-WAR_GAL-WAR_HOW-WAR_ADO-WAR,DUB-WAR-1_GAL-WAR-1_HOW-WAR-1_DUB-WAR-5_HOW-WAR-5_ADO-WAR-5,DUB-1_GAL-1_HOW-1_DUB-5_HOW-5_ADO-5,0,outer
CUP-4,CUP,4,-102.1497724,1.689936983,-56.48926237,DOG_AGE,CUP-DOG_AGE-CUP,CUP-DOG-4_AGE-CUP-9,DOG-4_AGE-9,0,inner
WAR-5,WAR,5,22.01100359,117.232289,23.27937763,DUB_GAL_HOW_ADO,DUB-WAR_GAL-WAR_HOW-WAR_ADO-WAR,DUB-WAR-1_GAL-WAR-1_HOW-WAR-1_DUB-WAR-5_HOW-WAR-5_ADO-WAR-5,DUB-1_GAL-1_HOW-1_DUB-5_HOW-5_ADO-5,0,outer
SOY-6,SOY,6,-25.26962541,6.414220983,63.01992663,ACT_FOG_TRY,ACT-SOY_FOG-SOY_SOY-TRY,ACT-SOY-6_FOG-SOY-6_SOY-TRY-6,ACT-6_FOG-6_TRY-6,0,inner
AGE-9,AGE,9,-90.54446141,-39.40249202,-41.39540837,ELK_CUP,AGE-ELK_AGE-CUP,AGE-ELK-9_AGE-CUP-9,ELK-9_CUP-4,0,inner
ART-12,ART,12,-85.24824141,-58.83866602,26.52474063,COY_FIG_ASH_BUG,ART-COY_ART-FIG_ART-ASH_ART-BUG,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-BUG-12,COY-12_FIG-12_ASH-12_BUG-12,0,outer
ZIG-4,ZIG,4,-112.1824644,49.38235198,-30.73944437,DAY_SAY_OAR,DAY-ZIG_SAY-ZIG_OAR-ZIG,DAY-ZIG-4_SAY-ZIG-4_OAR-ZIG-3,DAY-4_SAY-4_OAR-3,0,outer
GUN-1,GUN,2,80.21752159,86.71068098,-50.51652737,FRO_WHO_DIG_OFF,FRO-GUN_GUN-WHO_DIG-GUN_GUN-OFF,FRO-GUN-1_GUN-WHO-1_DIG-GUN-2_GUN-OFF-2,FRO-1_WHO-1_DIG-2_OFF-2,0,inner
BED-9,BED,9,-95.19832241,-10.08291602,-13.15320537,DOG_PAW_LAX,BED-DOG_BED-PAW_BED-LAX,BED-LAX-12_BED-DOG-4_BED-PAW-4_BED-DOG-9,LAX-12_DOG-4_PAW-4_DOG-9,0,inner
PAY-8,PAY,8,104.2987506,-39.62004702,-34.32920937,TUX_WHY_WIN,PAY-TUX_PAY-WHY_PAY-WIN,PAY-TUX-8_PAY-WHY-8_PAY-WIN-8,TUX-8_WHY-8_WIN-8,0,outer
LIE-13,LIE,14,23.32732159,-72.88615602,51.24466863,FAX_JAM_TAU,FAX-LIE_JAM-LIE_LIE-TAU,FAX-LIE-11_JAM-LIE-11_JAM-LIE-13_LIE-TAU-13_LIE-TAU-14,FAX-11_JAM-11_JAM-13_TAU-13_TAU-14,0,inner
PHI-11,PHI,8,72.03006459,-102.675703,5.518761628,TAR_SEX_WAS,PHI-TAR_PHI-SEX_PHI-WAS,PHI-TAR-11_PHI-WAS-11_PHI-TAR-8_PHI-SEX-8,TAR-11_WAS-11_TAR-8_SEX-8,0,outer
LIE-11,LIE,14,25.37320059,-71.04085602,52.34109163,FAX_JAM_TAU,FAX-LIE_JAM-LIE_LIE-TAU,FAX-LIE-11_JAM-LIE-11_JAM-LIE-13_LIE-TAU-13_LIE-TAU-14,FAX-11_JAM-11_JAM-13_TAU-13_TAU-14,0,inner
HAY-8,HAY,8,78.44892959,-66.37617402,-66.96744137,BAM_WIN_YAY,BAM-HAY_HAY-WIN_HAY-YAY,BAM-HAY-8_HAY-WIN-8_HAY-YAY-8,BAM-8_WIN-8_YAY-8,1,outer
BED-4,BED,9,-96.50953441,-6.208093017,-12.62538737,DOG_PAW_LAX,BED-DOG_BED-PAW_BED-LAX,BED-LAX-12_BED-DOG-4_BED-PAW-4_BED-DOG-9,LAX-12_DOG-4_PAW-4_DOG-9,0,inner
NOR-9,NOR,9,-76.30655541,-91.51014402,2.006007628,ELK_WIG_FIG,ELK-NOR_NOR-WIG_FIG-NOR,FIG-NOR-12_ELK-NOR-9_NOR-WIG-9,FIG-12_ELK-9_WIG-9,0,inner
GYM-4,GYM,4,-102.0108504,48.01721398,-60.70668137,MOM_BOX_VAN,GYM-MOM_BOX-GYM_GYM-VAN,GYM-MOM-3_BOX-GYM-4_GYM-VAN-4,MOM-3_BOX-4_VAN-4,0,inner
GYM-3,GYM,4,-101.3163384,52.41292698,-61.52199537,MOM_BOX_VAN,GYM-MOM_BOX-GYM_GYM-VAN,GYM-MOM-3_BOX-GYM-4_GYM-VAN-4,MOM-3_BOX-4_VAN-4,0,inner
BOY-2,BOY,2,108.4197686,11.93373498,-68.75523137,BAH_FOX_CIS_ORC,BAH-BOY_BOY-FOX_BOY-CIS_BOY-ORC,BAH-BOY-2_BOY-FOX-2_BOY-CIS-2_BOY-ORC-2,BAH-2_FOX-2_CIS-2_ORC-2,0,outer
IVY-7,IVY,7,93.61091659,11.58407098,-12.75042237,TUX_TAG_ACE_LUG,IVY-TUX_IVY-TAG_ACE-IVY_IVY-LUG,IVY-TUX-2_IVY-TAG-2_ACE-IVY-7_IVY-LUG-7,TUX-2_TAG-2_ACE-7_LUG-8,0,inner
RUG-10,RUG,10,-19.93212741,-146.611042,5.949316628,ALL_SAD_WOW,ALL-RUG_RUG-SAD_RUG-WOW,ALL-RUG-10_RUG-SAD-10_RUG-WOW-10,ALL-10_SAD-10_WOW-10,0,inner
SIR-9,SIR,9,-85.17058541,-36.93601502,-81.99597937,ELK_ONO_TAT_FLU_HUG,ELK-SIR_ONO-SIR_SIR-TAT_FLU-SIR_HUG-SIR,ELK-SIR-9_ONO-SIR-9_SIR-TAT-9_FLU-SIR-4_HUG-SIR-4,ELK-9_ONO-9_TAT-9_FLU-4_HUG-4,1,inner
NOM-1,NOM,7,74.50482659,89.93827798,-8.540843372,ARM_JOY_BRO,ARM-NOM_JOY-NOM_BRO-NOM,ARM-NOM-1_JOY-NOM-1_BRO-NOM-7,ARM-1_JOY-1_BRO-7,0,inner
TAU-14,TAU,6,-21.30092041,-46.13249602,61.36783063,TRY_LIE_OLD_LAM,TAU-TRY_LIE-TAU_OLD-TAU_LAM-TAU,LIE-TAU-13_OLD-TAU-13_LIE-TAU-14_OLD-TAU-14_TAU-TRY-6_LAM-TAU-12,LIE-13_OLD-13_LIE-14_OLD-14_TRY-6_LAM-12,0,inner
FLU-4,FLU,4,-106.7256264,-7.093324017,-80.89485437,BAR_HUG_VAN_SIR,BAR-FLU_FLU-HUG_FLU-VAN_FLU-SIR,BAR-FLU-4_FLU-HUG-4_FLU-VAN-4_FLU-SIR-4,BAR-4_HUG-4_VAN-4_SIR-9,1,outer
FUN-5,FUN,5,-41.77578841,81.21320698,46.46754063,NAY_PLY_FAN,FUN-NAY_FUN-PLY_FAN-FUN,FUN-NAY-5_FUN-PLY-5_FAN-FUN-6,NAY-5_PLY-5_FAN-6,0,outer
TAU-13,TAU,6,-19.31480241,-50.45840702,60.27586463,TRY_LIE_OLD_LAM,TAU-TRY_LIE-TAU_OLD-TAU_LAM-TAU,LIE-TAU-13_OLD-TAU-13_LIE-TAU-14_OLD-TAU-14_TAU-TRY-6_LAM-TAU-12,LIE-13_OLD-13_LIE-14_OLD-14_TRY-6_LAM-12,0,inner
JAM-13,JAM,13,30.08529959,-105.085851,49.11054163,LIE_HOT,JAM-LIE_HOT-JAM,JAM-LIE-11_JAM-LIE-13_HOT-JAM-13,LIE-11_LIE-13_HOT-13,0,outer
LAW-14,LAW,14,10.22523459,-26.85873602,65.73183363,EVE_FOG_GIG,EVE-LAW_FOG-LAW_GIG-LAW,EVE-LAW-14_FOG-LAW-14_GIG-LAW-14,EVE-14_FOG-14_GIG-14,0,inner
AIR-11,AIR,11,71.13112059,-32.43153802,43.73215663,COW_GIG_ODD,AIR-COW_AIR-GIG_AIR-ODD,AIR-COW-11_AIR-GIG-11_AIR-ODD-11,COW-11_GIG-11_ODD-11,0,outer
WHO-1,WHO,1,56.10229159,110.670883,-84.02869737,FRO_GUN_NIX_RAW_OFF,FRO-WHO_GUN-WHO_NIX-WHO_RAW-WHO_OFF-WHO,FRO-WHO-1_GUN-WHO-1_NIX-WHO-1_RAW-WHO-1_OFF-WHO-2,FRO-1_GUN-1_NIX-1_RAW-1_OFF-2,1,inner
JOY-1,JOY,1,84.05906559,108.367809,-32.10448937,BIO_NOM_RAW_DIG,BIO-JOY_JOY-NOM_JOY-RAW_DIG-JOY,BIO-JOY-1_JOY-NOM-1_JOY-RAW-1_DIG-JOY-2,BIO-1_NOM-1_RAW-1_DIG-2,0,outer
HAM-6,HAM,6,-78.12024741,6.428795983,43.02018763,DUH_GIN_ZZZ,DUH-HAM_GIN-HAM_HAM-ZZZ,DUH-HAM-6_GIN-HAM-6_HAM-ZZZ-6,DUH-6_GIN-6_ZZZ-6,0,outer
FIX-7,FIX,7,75.03074659,-4.811578017,22.42784863,EYE_MAC_ODD_GAS,EYE-FIX_FIX-MAC_FIX-ODD_FIX-GAS,FIX-MAC-11_FIX-ODD-11_FIX-GAS-11_EYE-FIX-7_FIX-MAC-7,MAC-11_ODD-11_GAS-11_EYE-7_MAC-7,0,inner
TAX-4,TAX,4,-96.35106441,69.70448498,-14.31714737,FLY_SAY,FLY-TAX_SAY-TAX,FLY-TAX-3_SAY-TAX-4,FLY-3_SAY-4,0,inner
TAU-6,TAU,6,-23.40370241,-43.09522102,60.45120163,TRY_LIE_OLD_LAM,TAU-TRY_LIE-TAU_OLD-TAU_LAM-TAU,LIE-TAU-13_OLD-TAU-13_LIE-TAU-14_OLD-TAU-14_TAU-TRY-6_LAM-TAU-12,LIE-13_OLD-13_LIE-14_OLD-14_TRY-6_LAM-12,0,inner
BAH-8,BAH,8,97.43435759,-18.79178502,-79.21080637,BOY_WIN_BAM,BAH-BOY_BAH-WIN_BAH-BAM,BAH-BOY-2_BAH-WIN-8_BAH-BAM-8,BOY-2_WIN-8_BAM-8,0,outer
SPY-1,SPY,1,57.90937859,124.876711,-41.34419237,ELF_LEG_RAD,ELF-SPY_LEG-SPY_RAD-SPY,ELF-SPY-1_LEG-SPY-1_RAD-SPY-1,ELF-1_LEG-1_RAD-1,0,inner
TAX-3,TAX,4,-95.65655241,74.10019898,-15.13246137,FLY_SAY,FLY-TAX_SAY-TAX,FLY-TAX-3_SAY-TAX-4,FLY-3_SAY-4,0,inner
BAH-2,BAH,8,97.16048159,-14.53845802,-78.92810637,BOY_WIN_BAM,BAH-BOY_BAH-WIN_BAH-BAM,BAH-BOY-2_BAH-WIN-8_BAH-BAM-8,BOY-2_WIN-8_BAM-8,0,outer
RAD-1,RAD,1,45.56589559,135.015985,-17.33008237,BIO_GAL_OVA_SPY,BIO-RAD_GAL-RAD_OVA-RAD_RAD-SPY,BIO-RAD-1_GAL-RAD-1_OVA-RAD-1_RAD-SPY-1,BIO-1_GAL-1_OVA-1_SPY-1,0,outer
MOM-3,MOM,3,-84.88109141,89.53200898,-64.08417237,EGO_GUT_GYM_OAR,EGO-MOM_GUT-MOM_GYM-MOM_MOM-OAR,EGO-MOM-3_GUT-MOM-3_GYM-MOM-3_MOM-OAR-3,EGO-3_GUT-3_GYM-3_OAR-3,0,inner
CHI-9,CHI,9,-102.5418844,-38.04451102,-16.48294537,COY_KIT_MAD,CHI-COY_CHI-KIT_CHI-MAD,CHI-COY-9_CHI-KIT-9_CHI-MAD-9,COY-9_KIT-9_MAD-12,0,outer
BUG-12,BUG,12,-59.09933341,-64.50047202,38.98281863,ART_LAM,ART-BUG_BUG-LAM,ART-BUG-12_BUG-LAM-12,ART-12_LAM-12,0,inner
LAX-6,LAX,6,-79.20396241,-13.41357102,26.66345463,ACT_NAN_ASH_BED,ACT-LAX_LAX-NAN_ASH-LAX_BED-LAX,ACT-LAX-12_ASH-LAX-12_BED-LAX-12_ACT-LAX-6_LAX-NAN-6,ACT-12_ASH-12_BED-12_ACT-6_NAN-6,0,inner
PRO-13,PRO,13,-20.54790941,-114.716143,50.09094763,HOT_PIG_ZAP_YAK,HOT-PRO_PIG-PRO_PRO-ZAP_PRO-YAK,HOT-PRO-13_PIG-PRO-13_PRO-ZAP-13_PRO-YAK-13,HOT-13_PIG-13_ZAP-13_YAK-13,0,outer
WHY-8,WHY,8,93.63453159,-61.09995302,-20.31834037,JAR_KEG_PAY,JAR-WHY_KEG-WHY_PAY-WHY,JAR-WHY-8_KEG-WHY-8_PAY-WHY-8,JAR-8_KEG-8_PAY-8,0,outer
LIE-14,LIE,14,21.34120359,-68.56024402,52.33663563,FAX_JAM_TAU,FAX-LIE_JAM-LIE_LIE-TAU,FAX-LIE-11_JAM-LIE-11_JAM-LIE-13_LIE-TAU-13_LIE-TAU-14,FAX-11_JAM-11_JAM-13_TAU-13_TAU-14,0,inner
TAR-8,TAR,8,71.15719559,-76.11056602,-11.12986337,KEG_PHI,KEG-TAR_PHI-TAR,KEG-TAR-11_PHI-TAR-11_KEG-TAR-8_PHI-TAR-8,KEG-11_PHI-11_KEG-8_PHI-8,0,inner
ERA-6,ERA,6,11.63524159,17.70930698,61.21293163,JUG_PLY,ERA-JUG_ERA-PLY,ERA-JUG-6_ERA-PLY-6,JUG-6_PLY-6,0,inner
ERA-7,ERA,6,17.26735359,17.24063198,60.56250663,JUG_PLY,ERA-JUG_ERA-PLY,ERA-JUG-6_ERA-PLY-6,JUG-6_PLY-6,0,inner
TAG-2,TAG,2,101.8871626,36.89463698,-54.28216537,IVY_ORC_SKY,IVY-TAG_ORC-TAG_SKY-TAG,IVY-TAG-2_ORC-TAG-2_SKY-TAG-2,IVY-2_ORC-2_SKY-2,0,inner
TUB-2,TUB,2,107.6198766,63.81006798,-42.85213937,ASK_DIG_DUI,ASK-TUB_DIG-TUB_DUI-TUB,ASK-TUB-2_DIG-TUB-2_DUI-TUB-2,ASK-2_DIG-2_DUI-2,0,outer
ONO-9,ONO,9,-88.90182941,-62.98485202,-63.50000837,KIT_SIR_USE_TAT,KIT-ONO_ONO-SIR_ONO-USE_ONO-TAT,KIT-ONO-9_ONO-SIR-9_ONO-USE-9_ONO-TAT-9,KIT-9_SIR-9_USE-9_TAT-9,1,outer
GUN-2,GUN,2,82.23037459,83.33962298,-50.55793937,FRO_WHO_DIG_OFF,FRO-GUN_GUN-WHO_DIG-GUN_GUN-OFF,FRO-GUN-1_GUN-WHO-1_DIG-GUN-2_GUN-OFF-2,FRO-1_WHO-1_DIG-2_OFF-2,0,inner
ASH-12,ASH,12,-70.85630941,-36.11951702,49.93942863,ACT_ART_LAX,ACT-ASH_ART-ASH_ASH-LAX,ACT-ASH-12_ART-ASH-12_ASH-LAX-12,ACT-12_ART-12_LAX-12,0,outer
WOW-10,WOW,9,-56.48277041,-131.871081,-17.25148337,KEY_HIP_RUG_SAD,KEY-WOW_HIP-WOW_RUG-WOW_SAD-WOW,HIP-WOW-10_RUG-WOW-10_SAD-WOW-10_KEY-WOW-9,HIP-10_RUG-10_SAD-10_KEY-9,0,inner
TAR-11,TAR,8,68.02249859,-76.41374802,-8.592402372,KEG_PHI,KEG-TAR_PHI-TAR,KEG-TAR-11_PHI-TAR-11_KEG-TAR-8_PHI-TAR-8,KEG-11_PHI-11_KEG-8_PHI-8,0,inner
NEW-10,NEW,10,-41.25973241,-135.328682,-42.06623437,COP_GET_HIP_USE,COP-NEW_GET-NEW_HIP-NEW_NEW-USE,COP-NEW-10_GET-NEW-10_HIP-NEW-10_NEW-USE-10,COP-10_GET-10_HIP-10_USE-9,1,outer
BAR-9,BAR,9,-105.9669134,-31.27103202,-61.66566937,FLU_DOG,BAR-FLU_BAR-DOG,BAR-FLU-4_BAR-DOG-4_BAR-DOG-9,FLU-4_DOG-4_DOG-9,0,outer
IRE-7,IRE,7,40.26749259,-0.069158017,66.84420363,AHI_MAC_RIB,AHI-IRE_IRE-MAC_IRE-RIB,IRE-RIB-14_AHI-IRE-7_IRE-MAC-7,RIB-14_AHI-7_MAC-7,0,outer
BOA-5,BOA,5,-4.902155406,113.990935,32.01739663,REF_SHY_NAY,BOA-REF_BOA-SHY_BOA-NAY,BOA-REF-5_BOA-SHY-5_BOA-NAY-5,REF-5_SHY-5_NAY-5,0,outer
AMP-10,AMP,8,51.99566359,-118.984127,-45.29832237,SEX_YAY_CAB,AMP-SEX_AMP-YAY_AMP-CAB,AMP-SEX-10_AMP-CAB-10_AMP-SEX-8_AMP-YAY-8,SEX-10_CAB-10_SEX-8_YAY-8,1,outer
MAD-12,MAD,12,-97.55815141,-29.18252802,13.65649863,CHI_ICE,CHI-MAD_ICE-MAD,CHI-MAD-9_ICE-MAD-6,CHI-9_ICE-6,0,outer
DOG-4,DOG,9,-110.6943414,-17.02691602,-35.28390337,BAR_BED_CUP_PAW,BAR-DOG_BED-DOG_CUP-DOG_DOG-PAW,BAR-DOG-4_BED-DOG-4_CUP-DOG-4_DOG-PAW-4_BAR-DOG-9_BED-DOG-9,BAR-4_BED-4_CUP-4_PAW-4_BAR-9_BED-9,0,outer
KEG-11,KEG,8,83.77172959,-61.85164402,10.55548263,WHY_TAR_LUG_WAS,KEG-WHY_KEG-TAR_KEG-LUG_KEG-WAS,KEG-TAR-11_KEG-LUG-11_KEG-WAS-11_KEG-WHY-8_KEG-TAR-8_KEG-LUG-8,TAR-11_LUG-11_WAS-11_WHY-8_TAR-8_LUG-8,0,outer
DOG-9,DOG,9,-109.3831304,-20.90173802,-35.81172137,BAR_BED_CUP_PAW,BAR-DOG_BED-DOG_CUP-DOG_DOG-PAW,BAR-DOG-4_BED-DOG-4_CUP-DOG-4_DOG-PAW-4_BAR-DOG-9_BED-DOG-9,BAR-4_BED-4_CUP-4_PAW-4_BAR-9_BED-9,0,outer
WIG-9,WIG,9,-83.42824041,-103.036941,-20.98122137,KEY_KIT_NOR,KEY-WIG_KIT-WIG_NOR-WIG,KEY-WIG-9_KIT-WIG-9_NOR-WIG-9,KEY-9_KIT-9_NOR-9,0,outer
LUG-11,LUG,8,87.02662859,-36.21138802,-5.755776372,JAR_KEG_TUX_IVY,JAR-LUG_KEG-LUG_LUG-TUX_IVY-LUG,KEG-LUG-11_JAR-LUG-8_KEG-LUG-8_LUG-TUX-8_IVY-LUG-7,KEG-11_JAR-8_KEG-8_TUX-8_IVY-7,0,inner
ORC-2,ORC,2,101.1758146,38.13227498,-80.54947137,ASK_BOY_OFF_TAG,ASK-ORC_BOY-ORC_OFF-ORC_ORC-TAG,ASK-ORC-2_BOY-ORC-2_OFF-ORC-2_ORC-TAG-2,ASK-2_BOY-2_OFF-2_TAG-2,0,outer
RUM-5,RUM,5,-19.97606541,133.05074,-26.66302937,MAY_OIL_SIP_HOW_PIE,MAY-RUM_OIL-RUM_RUM-SIP_HOW-RUM_PIE-RUM,MAY-RUM-3_OIL-RUM-3_RUM-SIP-3_OIL-RUM-5_HOW-RUM-5_PIE-RUM-1,MAY-3_OIL-3_SIP-3_OIL-5_HOW-5_PIE-1,1,inner
WIZ-4,WIZ,4,-94.22729741,61.19367898,16.15277063,VOW_ZZZ,VOW-WIZ_WIZ-ZZZ,VOW-WIZ-6_WIZ-ZZZ-4,VOW-6_ZZZ-6,0,outer
TOY-7,TOY,7,37.08808359,78.05762498,53.34773463,DUB_NIL_EON_WET,DUB-TOY_NIL-TOY_EON-TOY_TOY-WET,DUB-TOY-5_NIL-TOY-5_NIL-TOY-7_EON-TOY-7_TOY-WET-7,DUB-5_NIL-5_NIL-7_EON-7_WET-7,0,outer
NIL-5,NIL,7,22.39774359,57.19140898,50.77433863,JOB_TOY_EON,JOB-NIL_NIL-TOY_EON-NIL,JOB-NIL-5_NIL-TOY-5_NIL-TOY-7_EON-NIL-7,JOB-5_TOY-5_TOY-7_EON-7,0,inner
TOY-5,TOY,7,34.48611959,80.90008598,51.65415463,DUB_NIL_EON_WET,DUB-TOY_NIL-TOY_EON-TOY_TOY-WET,DUB-TOY-5_NIL-TOY-5_NIL-TOY-7_EON-TOY-7_TOY-WET-7,DUB-5_NIL-5_NIL-7_EON-7_WET-7,0,outer
ADO-5,ADO,5,11.85316059,92.98717298,38.38084263,WAR,ADO-WAR,ADO-WAR-5,WAR-5,0,inner
TUX-2,TUX,8,107.8582086,-11.23492602,-23.19177837,IVY_LUG_PAY_GAS,IVY-TUX_LUG-TUX_PAY-TUX_GAS-TUX,IVY-TUX-2_LUG-TUX-8_PAY-TUX-8_GAS-TUX-11,IVY-2_LUG-8_PAY-8_GAS-11,0,outer
LAM-12,LAM,12,-49.51198841,-46.33818502,61.93299363,BUG_LAB_TAU_TRY,BUG-LAM_LAB-LAM_LAM-TAU_LAM-TRY,BUG-LAM-12_LAB-LAM-12_LAM-TAU-12_LAM-TRY-12,BUG-12_LAB-12_TAU-6_TRY-6,0,outer
WET-7,WET,7,55.73786259,71.53245898,30.98683663,ACE_BRO_TOY_YES,ACE-WET_BRO-WET_TOY-WET_WET-YES,ACE-WET-7_BRO-WET-7_TOY-WET-7_WET-YES-7,ACE-7_BRO-7_TOY-7_YES-7,0,inner
OVA-1,OVA,1,37.55681159,148.781207,-44.57590737,LEG_NIX_PIE_RAD,LEG-OVA_NIX-OVA_OVA-PIE_OVA-RAD,LEG-OVA-1_NIX-OVA-1_OVA-PIE-1_OVA-RAD-1,LEG-1_NIX-1_PIE-1_RAD-1,0,outer
NIL-7,NIL,7,25.22632359,54.72796798,52.16379663,JOB_TOY_EON,JOB-NIL_NIL-TOY_EON-NIL,JOB-NIL-5_NIL-TOY-5_NIL-TOY-7_EON-NIL-7,JOB-5_TOY-5_TOY-7_EON-7,0,inner
WET-1,WET,7,54.51494159,76.25100098,26.61509863,ACE_BRO_TOY_YES,ACE-WET_BRO-WET_TOY-WET_WET-YES,ACE-WET-7_BRO-WET-7_TOY-WET-7_WET-YES-7,ACE-7_BRO-7_TOY-7_YES-7,0,inner
POP-7,POP,7,80.11344359,20.84592298,39.43647463,EYE_MAC,EYE-POP_MAC-POP,EYE-POP-7_MAC-POP-7,EYE-7_MAC-7,0,outer
LAX-12,LAX,6,-77.21039241,-16.97610502,26.33721463,ACT_NAN_ASH_BED,ACT-LAX_LAX-NAN_ASH-LAX_BED-LAX,ACT-LAX-12_ASH-LAX-12_BED-LAX-12_ACT-LAX-6_LAX-NAN-6,ACT-12_ASH-12_BED-12_ACT-6_NAN-6,0,inner
GEL-10,GEL,10,53.08506359,-136.052756,7.895627628,EAR_ROB,EAR-GEL_GEL-ROB,EAR-GEL-10_GEL-ROB-10,EAR-10_ROB-10,0,outer
PAW-4,PAW,4,-113.3547044,18.42387798,-36.97350437,BED_DOG_SAY,BED-PAW_DOG-PAW_PAW-SAY,BED-PAW-4_DOG-PAW-4_PAW-SAY-4,BED-4_DOG-4_SAY-4,0,outer
ACE-7,ACE,7,82.95430959,41.79066798,19.02546163,WET_IVY_YES,ACE-WET_ACE-IVY_ACE-YES,ACE-WET-7_ACE-IVY-7_ACE-YES-7,WET-7_IVY-7_YES-7,0,inner
JUG-6,JUG,6,-5.433488406,37.92189098,71.05300363,ERA_RIB_MOP_AHI,ERA-JUG_JUG-RIB_JUG-MOP_AHI-JUG,ERA-JUG-6_JUG-RIB-6_JUG-MOP-6_AHI-JUG-7,ERA-6_RIB-6_MOP-6_AHI-7,0,outer
PLY-5,PLY,6,-22.25168941,55.30934898,47.80186763,FUN_ERA_FAN_MOP,FUN-PLY_ERA-PLY_FAN-PLY_MOP-PLY,FUN-PLY-5_ERA-PLY-6_FAN-PLY-6_MOP-PLY-6,FUN-5_ERA-6_FAN-6_MOP-6,0,inner
OLD-14,OLD,14,-0.811181406,-60.86001002,71.98093063,TAU_ZAP_EVE_FOG,OLD-TAU_OLD-ZAP_EVE-OLD_FOG-OLD,OLD-TAU-13_OLD-ZAP-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14,TAU-13_ZAP-13_TAU-14_EVE-14_FOG-14,0,outer
GIN-4,GIN,6,-89.79028241,31.51131598,13.93948363,DAY_NAN_VOW_HAM,DAY-GIN_GIN-NAN_GIN-VOW_GIN-HAM,DAY-GIN-4_GIN-NAN-6_GIN-VOW-6_GIN-HAM-6,DAY-4_NAN-6_VOW-6_HAM-6,0,inner
GIN-6,GIN,6,-90.01991741,31.45906698,17.70368663,DAY_NAN_VOW_HAM,DAY-GIN_GIN-NAN_GIN-VOW_GIN-HAM,DAY-GIN-4_GIN-NAN-6_GIN-VOW-6_GIN-HAM-6,DAY-4_NAN-6_VOW-6_HAM-6,0,inner
DRY-5,DRY,5,-56.95802341,99.52146798,25.78648963,OIL_VOW_SHY_FLY,DRY-OIL_DRY-VOW_DRY-SHY_DRY-FLY,DRY-OIL-5_DRY-VOW-5_DRY-SHY-5_DRY-FLY-5,OIL-5_VOW-5_SHY-5_FLY-5,0,outer
LID-3,LID,3,-75.29686741,66.12933398,-99.65481637,AIM_WAX_BOX_HUG,AIM-LID_LID-WAX_BOX-LID_HUG-LID,AIM-LID-3_LID-WAX-3_BOX-LID-4_HUG-LID-4,AIM-3_WAX-3_BOX-4_HUG-4,1,inner
WOW-9,WOW,9,-59.45124641,-124.594124,-20.00325837,KEY_HIP_RUG_SAD,KEY-WOW_HIP-WOW_RUG-WOW_SAD-WOW,HIP-WOW-10_RUG-WOW-10_SAD-WOW-10_KEY-WOW-9,HIP-10_RUG-10_SAD-10_KEY-9,0,inner
REF-5,REF,5,-28.63881841,97.75430098,25.92900463,BOA_NAY_SHY,BOA-REF_NAY-REF_REF-SHY,BOA-REF-5_NAY-REF-5_REF-SHY-5,BOA-5_NAY-5_SHY-5,0,inner
PIG-10,PIG,13,6.241364594,-121.224164,32.61002663,ALL_MOO_HOT_PRO,ALL-PIG_MOO-PIG_HOT-PIG_PIG-PRO,ALL-PIG-10_MOO-PIG-10_HOT-PIG-13_PIG-PRO-13,ALL-10_MOO-10_HOT-13_PRO-13,0,inner
JAM-11,JAM,13,31.93390459,-102.456159,48.95968163,LIE_HOT,JAM-LIE_HOT-JAM,JAM-LIE-11_JAM-LIE-13_HOT-JAM-13,LIE-11_LIE-13_HOT-13,0,outer
SAD-10,SAD,10,-46.30678341,-142.987594,11.08167163,HIP_RUG_WOW_KEY,HIP-SAD_RUG-SAD_SAD-WOW_KEY-SAD,HIP-SAD-10_RUG-SAD-10_SAD-WOW-10_KEY-SAD-9,HIP-10_RUG-10_WOW-10_KEY-9,0,outer
SHY-5,SHY,5,-28.92061941,125.976734,7.891281628,BOA_DRY_REF_INK,BOA-SHY_DRY-SHY_REF-SHY_INK-SHY,BOA-SHY-5_DRY-SHY-5_REF-SHY-5_INK-SHY-3,BOA-5_DRY-5_REF-5_INK-3,0,outer
KEY-9,KEY,9,-69.64055541,-117.391416,7.820439628,WOW_WIG_GOO_SAD,KEY-WOW_KEY-WIG_GOO-KEY_KEY-SAD,GOO-KEY-12_KEY-WOW-9_KEY-WIG-9_KEY-SAD-9,GOO-12_WOW-9_WIG-9_SAD-10,0,outer
KIT-9,KIT,9,-93.70142841,-68.56138902,-19.98796437,CHI_COY_WIG_ONO,CHI-KIT_COY-KIT_KIT-WIG_KIT-ONO,CHI-KIT-9_COY-KIT-9_KIT-WIG-9_KIT-ONO-9,CHI-9_COY-9_WIG-9_ONO-9,0,outer
