Node,X,Y,Z,Subnodes,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
SKY,109.7589147,29.31380979,-21.94992264,DEPRECATED,DUI_FOX_SUN_TUB,DUI-SKY_FOX-SKY_SKY-SUN_SKY-TUB,DEPRECATED,DEPRECATED,0,outer,right
DUB,42.66091469,93.88941979,36.56177736,DEPRECATED,ARM_WET_ELF_WAR_TOY_ADO,ARM-DUB_DUB-WET_DUB-ELF_DUB-WAR_DUB-TOY_ADO-DUB,DEPRECATED,DEPRECATED,0,outer,right
HEX,-54.17538531,129.2362198,-65.97886764,DEPRECATED,GUT_SIP_MAY_WAX_MIX,GUT-HEX_HEX-SIP_HEX-MAY_HEX-WAX_HEX-MIX,DEPRECATED,DEPRECATED,0,outer,left
GUN,79.60091469,77.41395979,-44.14702264,DEPRECATED,RAW_WHO_ASK_DIG_OFF_DUI,GUN-RAW_GUN-WHO_ASK-GUN_DIG-GUN_GUN-OFF_DUI-GUN,DEPRECATED,DEPRECATED,0,inner,right
YAK,-46.13508531,-91.93128021,54.01987736,DEPRECATED,LAB_PRO_FIG,LAB-YAK_PRO-YAK_FIG-YAK,DEPRECATED,DEPRECATED,0,outer,left
WAX,-57.06698531,104.9130198,-87.25362264,DEPRECATED,AIM_GUT_HEX_LID_MIX_MOM_SIP,AIM-WAX_GUT-WAX_HEX-WAX_LID-WAX_MIX-WAX_MOM-WAX_SIP-WAX,DEPRECATED,DEPRECATED,1,inner,left
ADO,14.18691469,85.22802979,42.45317736,DEPRECATED,TOY_NAY_WAR_DUB,ADO-TOY_ADO-NAY_ADO-WAR_ADO-DUB,DEPRECATED,DEPRECATED,0,inner,right
WAS,70.54191469,-81.95518021,22.68302736,DEPRECATED,COW_KEG_PHI_TAR_ZOO,COW-WAS_KEG-WAS_PHI-WAS_TAR-WAS_WAS-ZOO,DEPRECATED,DEPRECATED,0,outer,right
WAR,23.93891469,110.2308198,27.16335736,DEPRECATED,GAL_DUB_HOW_ADO_BOA_ELF,GAL-WAR_DUB-WAR_HOW-WAR_ADO-WAR_BOA-WAR_ELF-WAR,DEPRECATED,DEPRECATED,0,outer,right
TUX,105.2289147,-17.16059021,-16.78086264,DEPRECATED,FOX_LUG_PAY_GAS,FOX-TUX_LUG-TUX_PAY-TUX_GAS-TUX,DEPRECATED,DEPRECATED,0,outer,right
CIS,82.69591469,5.743279785,-76.41968264,DEPRECATED,BAH_BOY_ORC_ETA_OFF_BAM,BAH-CIS_BOY-CIS_CIS-ORC_CIS-ETA_CIS-OFF_BAM-CIS,DEPRECATED,DEPRECATED,1,inner,right
ALL,-22.19968531,-131.3098802,36.77397736,DEPRECATED,EGG_SAD_RUG_PRO,ALL-EGG_ALL-SAD_ALL-RUG_ALL-PRO,DEPRECATED,DEPRECATED,0,outer,left
LEG,53.07991469,128.3878198,-62.31503364,DEPRECATED,OVA_WHO_RAW_NIX,LEG-OVA_LEG-WHO_LEG-RAW_LEG-NIX,DEPRECATED,DEPRECATED,0,outer,right
KEG,82.56491469,-61.93988021,13.26354736,DEPRECATED,ODD_WAS_WHY_COW,KEG-ODD_KEG-WAS_KEG-WHY_COW-KEG,DEPRECATED,DEPRECATED,0,outer,right
SAW,73.91191469,-87.62568021,-30.34014264,DEPRECATED,AMP_HAY_JAR_PHI_SEX_YAY_WHY,AMP-SAW_HAY-SAW_JAR-SAW_PHI-SAW_SAW-SEX_SAW-YAY_SAW-WHY,DEPRECATED,DEPRECATED,0,outer,right
RUG,-20.53078531,-140.2008802,10.48160736,DEPRECATED,ALL_FOR_GET_SAD,ALL-RUG_FOR-RUG_GET-RUG_RUG-SAD,DEPRECATED,DEPRECATED,0,inner,left
PLY,-18.28708531,49.25386979,54.23307736,DEPRECATED,FUN_JOB_MOP_FAN_JUG_NAY,FUN-PLY_JOB-PLY_MOP-PLY_FAN-PLY_JUG-PLY_NAY-PLY,DEPRECATED,DEPRECATED,0,inner,left
ALA,-70.54208531,110.7118198,-16.90559264,DEPRECATED,AGO_OIL_INK_FLY_MIX,AGO-ALA_ALA-OIL_ALA-INK_ALA-FLY_ALA-MIX,DEPRECATED,DEPRECATED,0,outer,left
BRO,79.42791469,66.44999979,25.24169736,DEPRECATED,ACE_WET_EON_HIT_ARM_NOM,ACE-BRO_BRO-WET_BRO-EON_BRO-HIT_ARM-BRO_BRO-NOM,DEPRECATED,DEPRECATED,0,outer,right
KEY,-66.71198531,-118.4118802,15.00481736,DEPRECATED,FIG_WIG_SAD_NOR,FIG-KEY_KEY-WIG_KEY-SAD_KEY-NOR,DEPRECATED,DEPRECATED,0,outer,left
TUB,104.9909147,57.88439979,-36.44122264,DEPRECATED,ASK_DIG_SKY_TAG,ASK-TUB_DIG-TUB_SKY-TUB_TAG-TUB,DEPRECATED,DEPRECATED,0,outer,right
ORC,98.54691469,32.20660979,-74.13855264,DEPRECATED,ASK_BOY_CIS_OFF_TAG,ASK-ORC_BOY-ORC_CIS-ORC_OFF-ORC_ORC-TAG,DEPRECATED,DEPRECATED,0,outer,right
USE,-63.63828531,-99.78188021,-44.84056264,DEPRECATED,COP_ELK_ONO_TAT_WIG_NEW,COP-USE_ELK-USE_ONO-USE_TAT-USE_USE-WIG_NEW-USE,DEPRECATED,DEPRECATED,0,outer,left
TOY,35.53491469,73.44233979,55.92847736,DEPRECATED,ADO_DUB_JOB_NIL_EON_WET,ADO-TOY_DUB-TOY_JOB-TOY_NIL-TOY_EON-TOY_TOY-WET,DEPRECATED,DEPRECATED,0,outer,right
BAR,-103.0659853,-32.33598021,-54.60892264,DEPRECATED,CUP_FLU_DOG_AGE_SIR_ONO,BAR-CUP_BAR-FLU_BAR-DOG_AGE-BAR_BAR-SIR_BAR-ONO,DEPRECATED,DEPRECATED,0,outer,left
ELK,-71.27318531,-77.45418021,-31.86202264,DEPRECATED,COP_SIR_USE_KIT_TAT_WIG,COP-ELK_ELK-SIR_ELK-USE_ELK-KIT_ELK-TAT_ELK-WIG,DEPRECATED,DEPRECATED,0,inner,left
DIG,95.88091469,76.70442979,-18.72652264,DEPRECATED,GUN_HIT_DUI_TUB_JOY_NOM,DIG-GUN_DIG-HIT_DIG-DUI_DIG-TUB_DIG-JOY_DIG-NOM,DEPRECATED,DEPRECATED,0,outer,right
AIR,69.60691469,-31.70668021,45.97787736,DEPRECATED,GIG_ODD_MAC_FAX_FIX_COW,AIR-GIG_AIR-ODD_AIR-MAC_AIR-FAX_AIR-FIX_AIR-COW,DEPRECATED,DEPRECATED,0,outer,right
AIM,-81.43008531,85.07806979,-84.04122264,DEPRECATED,LID_EGO_WAX_MIX,AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX,DEPRECATED,DEPRECATED,1,outer,left
ERA,15.92991469,12.45972979,64.08617736,DEPRECATED,IRE_JUG,ERA-IRE_ERA-JUG,DEPRECATED,DEPRECATED,0,inner,right
CAB,24.49491469,-116.5198802,-33.25374264,DEPRECATED,AMP_ROB_DAD_OAK_GET_SEX_YAY,AMP-CAB_CAB-ROB_CAB-DAD_CAB-OAK_CAB-GET_CAB-SEX_CAB-YAY,DEPRECATED,DEPRECATED,1,inner,right
BAM,69.81991469,-41.30838021,-77.37290264,DEPRECATED,BAH_JAR_YAY_HAY_ETA_WIN_CIS,BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-WIN_BAM-CIS,DEPRECATED,DEPRECATED,1,inner,right
BAH,94.53091469,-20.46408021,-72.51719264,DEPRECATED,ETA_CIS_BOY_WIN_BAM,BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,DEPRECATED,DEPRECATED,0,outer,right
DAD,23.77391469,-140.9648802,4.916787356,DEPRECATED,CAB_FOR_ROB_GET_MOO_EAR,CAB-DAD_DAD-FOR_DAD-ROB_DAD-GET_DAD-MOO_DAD-EAR,DEPRECATED,DEPRECATED,0,inner,right
BIO,65.70691469,109.7618198,-3.791122644,DEPRECATED,ARM_ELF_JOY_RAD_SPY_NOM,ARM-BIO_BIO-ELF_BIO-JOY_BIO-RAD_BIO-SPY_BIO-NOM,DEPRECATED,DEPRECATED,0,outer,right
FAX,51.57691469,-53.35828021,56.58417736,DEPRECATED,AIR_COW_ZOO_GIG_EVE_LIE,AIR-FAX_COW-FAX_FAX-ZOO_FAX-GIG_EVE-FAX_FAX-LIE,DEPRECATED,DEPRECATED,0,outer,right
HIT,94.90991469,60.08013979,6.975007356,DEPRECATED,DIG_SUN_NOM_BRO,DIG-HIT_HIT-SUN_HIT-NOM_BRO-HIT,DEPRECATED,DEPRECATED,0,outer,right
ONO,-86.13378531,-64.07118021,-56.52309264,DEPRECATED,BAR_KIT_SIR_USE_TAT,BAR-ONO_KIT-ONO_ONO-SIR_ONO-USE_ONO-TAT,DEPRECATED,DEPRECATED,1,outer,left
GYM,-98.02618531,44.01562979,-53.66432264,DEPRECATED,OAR_LID_BOX_PAW_HUG_CUP_EGO_VAN,GYM-OAR_GYM-LID_BOX-GYM_GYM-PAW_GYM-HUG_CUP-GYM_EGO-GYM_GYM-VAN,DEPRECATED,DEPRECATED,0,inner,left
GAS,96.81191469,-13.87645021,10.73541736,DEPRECATED,FIX_ODD_EYE_IVY_TUX,FIX-GAS_GAS-ODD_EYE-GAS_GAS-IVY_GAS-TUX,DEPRECATED,DEPRECATED,0,outer,right
POP,78.02791469,14.94896979,41.70407736,DEPRECATED,ACE_EON_EYE_FIX_MAC_YES,ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP_POP-YES,DEPRECATED,DEPRECATED,0,outer,right
GAL,25.06091469,124.5606198,4.966027356,DEPRECATED,ELF_PIE_WAR_RAD,ELF-GAL_GAL-PIE_GAL-WAR_GAL-RAD,DEPRECATED,DEPRECATED,0,outer,right
FAN,-49.66928531,46.18812979,56.44467736,DEPRECATED,VOW_MOP_ZZZ_NAN_FUN_PLY,FAN-VOW_FAN-MOP_FAN-ZZZ_FAN-NAN_FAN-FUN_FAN-PLY,DEPRECATED,DEPRECATED,0,outer,left
SOY,-20.29128531,1.161394785,67.24517736,DEPRECATED,DUH_FOG_JUG_NAN,DUH-SOY_FOG-SOY_JUG-SOY_NAN-SOY,DEPRECATED,DEPRECATED,0,inner,left
EAR,45.88991469,-102.5508802,27.67241736,DEPRECATED,ZOO_PHI_MOO_DAD,EAR-ZOO_EAR-PHI_EAR-MOO_DAD-EAR,DEPRECATED,DEPRECATED,0,inner,right
DAY,-90.39048531,25.02611979,-19.64452264,DEPRECATED,SAY_ZIG,DAY-SAY_DAY-ZIG,DEPRECATED,DEPRECATED,0,inner,left
OFF,76.44191469,54.70994979,-75.38001264,DEPRECATED,ASK_CIS_GUN_TAG_ORC_WHO,ASK-OFF_CIS-OFF_GUN-OFF_OFF-TAG_OFF-ORC_OFF-WHO,DEPRECATED,DEPRECATED,1,inner,right
HIP,-34.37648531,-147.4638802,-13.17470264,DEPRECATED,FOR_GET_SAD_NEW,FOR-HIP_GET-HIP_HIP-SAD_HIP-NEW,DEPRECATED,DEPRECATED,0,outer,left
GOO,-42.75128531,-110.5628802,30.55587736,DEPRECATED,SAD_PRO_FIG_ZAP,GOO-SAD_GOO-PRO_FIG-GOO_GOO-ZAP,DEPRECATED,DEPRECATED,0,inner,left
FRO,82.49891469,83.19721979,-70.56252064,DEPRECATED,RAW_WHO_ASK,FRO-RAW_FRO-WHO_ASK-FRO,DEPRECATED,DEPRECATED,0,outer,right
ICE,-97.16998531,-2.570138215,21.72305736,DEPRECATED,BED_SAY_GIN_HAM_LAX_MAD,BED-ICE_ICE-SAY_GIN-ICE_HAM-ICE_ICE-LAX_ICE-MAD,DEPRECATED,DEPRECATED,0,outer,left
HOW,5.540914689,109.8364198,9.073657356,DEPRECATED,PIE_WAR_BOA_RUM_SHY_REF,HOW-PIE_HOW-WAR_BOA-HOW_HOW-RUM_HOW-SHY_HOW-REF,DEPRECATED,DEPRECATED,0,inner,mid
HOT,3.479914689,-96.02898021,62.39437736,DEPRECATED,PRO_JAM_OLD_LIE,HOT-PRO_HOT-JAM_HOT-OLD_HOT-LIE,DEPRECATED,DEPRECATED,0,outer,mid
IRE,37.15991469,-4.615827215,70.44167736,DEPRECATED,RIB_GIG_ERA_EVE_AHI_YES_MAC_LAW,IRE-RIB_GIG-IRE_ERA-IRE_EVE-IRE_AHI-IRE_IRE-YES_IRE-MAC_IRE-LAW,DEPRECATED,DEPRECATED,0,outer,right
ART,-82.61178531,-60.05338021,29.95077736,DEPRECATED,FIG_ASH_MAD_KIT,ART-FIG_ART-ASH_ART-MAD_ART-KIT,DEPRECATED,DEPRECATED,0,outer,left
ZIG,-107.1571853,43.68023979,-24.45591264,DEPRECATED,DAY_PAW_SAY_TAX_OAR,DAY-ZIG_PAW-ZIG_SAY-ZIG_TAX-ZIG_OAR-ZIG,DEPRECATED,DEPRECATED,0,outer,left
ARM,64.58291469,91.99851979,20.61619736,DEPRECATED,BIO_DUB_NOM_BRO,ARM-BIO_ARM-DUB_ARM-NOM_ARM-BRO,DEPRECATED,DEPRECATED,0,outer,right
