Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground
JUG-6,JUG,6,-5.433488406,37.92189098,71.05300363,ERA_JOB_SOY_MOP,ERA-JUG_JOB-JUG_JUG-SOY_JUG-MOP,JOB-JUG-5_ERA-JUG-6_JUG-SOY-6_JUG-MOP-6,JOB-5_ERA-6_SOY-6_MOP-6,0
PLY-5,PLY,6,-22.25168941,55.30934898,47.80186763,ADO_FAN_FUN_MOP_NAN,ADO-PLY_FAN-PLY_FUN-PLY_MOP-PLY_NAN-PLY,ADO-PLY-5_FUN-PLY-5_FAN-PLY-6_MOP-PLY-6_NAN-PLY-6,ADO-5_FUN-5_FAN-6_MOP-6_NAN-6,0
OLD-14,OLD,14,-0.811181406,-60.86001002,71.98093063,EVE_FOG_HOT_LAB,EVE-OLD_FOG-OLD_HOT-OLD_LAB-OLD,HOT-OLD-13_LAB-OLD-13_EVE-OLD-14_FOG-OLD-14,HOT-13_LAB-13_EVE-14_FOG-14,0
GIN-4,GIN,6,-89.79028241,31.51131598,13.93948363,SAY_LAX_ZZZ_VOW,GIN-SAY_GIN-LAX_GIN-ZZZ_GIN-VOW,GIN-SAY-4_GIN-LAX-6_GIN-ZZZ-6_GIN-VOW-6,SAY-4_LAX-6_ZZZ-6_VOW-6,0
GIN-6,GIN,6,-90.01991741,31.45906698,17.70368663,SAY_LAX_ZZZ_VOW,GIN-SAY_GIN-LAX_GIN-ZZZ_GIN-VOW,GIN-SAY-4_GIN-LAX-6_GIN-ZZZ-6_GIN-VOW-6,SAY-4_LAX-6_ZZZ-6_VOW-6,0
DRY-5,DRY,5,-56.95802341,99.52146798,25.78648963,SHY_FLY_FUN,DRY-SHY_DRY-FLY_DRY-FUN,DRY-SHY-5_DRY-FLY-5_DRY-FUN-5,SHY-5_FLY-5_FUN-5,0
LID-3,LID,3,-75.29686741,66.12933398,-99.65481637,AIM_BOX_EGO_GYM_HUG_WAX,AIM-LID_BOX-LID_EGO-LID_GYM-LID_HUG-LID_LID-WAX,AIM-LID-3_EGO-LID-3_GYM-LID-3_LID-WAX-3_BOX-LID-4_HUG-LID-4,AIM-3_EGO-3_GYM-3_WAX-3_BOX-4_HUG-4,1
WOW-9,WOW,9,-59.45124641,-124.594124,-20.00325837,COP_GET_GOO_KEY_WIG,COP-WOW_GET-WOW_GOO-WOW_KEY-WOW_WIG-WOW,COP-WOW-10_GET-WOW-10_GOO-WOW-10_COP-WOW-9_KEY-WOW-9_WIG-WOW-9,COP-10_GET-10_GOO-10_COP-9_KEY-9_WIG-9,0
REF-5,REF,5,-28.63881841,97.75430098,25.92900463,BOA_FUN_HOW_RUM_VOW,BOA-REF_FUN-REF_HOW-REF_REF-RUM_REF-VOW,BOA-REF-5_FUN-REF-5_HOW-REF-5_REF-RUM-5_REF-VOW-5,BOA-5_FUN-5_HOW-5_RUM-5_VOW-5,0
PIG-10,PIG,13,6.241364594,-121.224164,32.61002663,ALL_GOO_HOT_JAM_LIE,ALL-PIG_GOO-PIG_HOT-PIG_JAM-PIG_LIE-PIG,ALL-PIG-10_GOO-PIG-10_GOO-PIG-13_HOT-PIG-13_JAM-PIG-13_LIE-PIG-13,ALL-10_GOO-10_GOO-13_HOT-13_JAM-13_LIE-13,0
JAM-11,JAM,13,31.93390459,-102.456159,48.95968163,EAR_HOT_ZOO_PIG_MOO,EAR-JAM_HOT-JAM_JAM-ZOO_JAM-PIG_JAM-MOO,EAR-JAM-11_JAM-ZOO-11_HOT-JAM-13_JAM-PIG-13_JAM-MOO-13,EAR-11_ZOO-11_HOT-13_PIG-13_MOO-10,0
SAD-10,SAD,10,-46.30678341,-142.987594,11.08167163,ALL_HIP_RUG,ALL-SAD_HIP-SAD_RUG-SAD,ALL-SAD-10_HIP-SAD-10_RUG-SAD-10,ALL-10_HIP-10_RUG-10,0
SHY-5,SHY,5,-28.92061941,125.976734,7.891281628,BOA_DRY_HOW_INK,BOA-SHY_DRY-SHY_HOW-SHY_INK-SHY,BOA-SHY-5_DRY-SHY-5_HOW-SHY-5_INK-SHY-3,BOA-5_DRY-5_HOW-5_INK-3,0
KEY-9,KEY,9,-69.64055541,-117.391416,7.820439628,FIG_GOO_WOW_NOR_WIG,FIG-KEY_GOO-KEY_KEY-WOW_KEY-NOR_KEY-WIG,FIG-KEY-12_GOO-KEY-12_KEY-NOR-12_KEY-WOW-9_KEY-NOR-9_KEY-WIG-9,FIG-12_GOO-12_NOR-12_WOW-9_NOR-9_WIG-9,0
KIT-9,KIT,9,-93.70142841,-68.56138902,-19.98796437,ART_ELK_NOR_WIG_ONO,ART-KIT_ELK-KIT_KIT-NOR_KIT-WIG_KIT-ONO,ELK-KIT-9_KIT-NOR-9_KIT-WIG-9_KIT-ONO-9_ART-KIT-12,ELK-9_NOR-9_WIG-9_ONO-9_ART-12,0
IVY-2,IVY,2,94.59196259,13.11335398,-16.07717937,ETA_FOX_GAS_TUX_SKY,ETA-IVY_FOX-IVY_GAS-IVY_IVY-TUX_IVY-SKY,ETA-IVY-2_FOX-IVY-2_IVY-TUX-2_IVY-SKY-2_GAS-IVY-11,ETA-2_FOX-2_TUX-2_SKY-2_GAS-11,0
BOX-4,BOX,4,-102.3783024,45.64410998,-89.24967437,HUG_LID_EGO_VAN,BOX-HUG_BOX-LID_BOX-EGO_BOX-VAN,BOX-HUG-4_BOX-VAN-4_BOX-LID-4_BOX-EGO-4,HUG-4_VAN-4_LID-3_EGO-3,1
MAY-3,MAY,3,-42.89736841,147.070363,-46.28103337,GUT_HEX_INK_SIP,GUT-MAY_HEX-MAY_INK-MAY_MAY-SIP,GUT-MAY-3_HEX-MAY-3_INK-MAY-3_MAY-SIP-3,GUT-3_HEX-3_INK-3_SIP-3,0
FOR-10,FOR,10,-1.859306406,-159.398511,-11.69254437,EGG_OAK_GET_RUG_HIP,EGG-FOR_FOR-OAK_FOR-GET_FOR-RUG_FOR-HIP,EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10,EGG-10_OAK-10_GET-10_RUG-10_HIP-10,0
ODD-11,ODD,11,85.97783059,-36.78945902,22.52835163,AIR_COW_FIX_GAS_KEG,AIR-ODD_COW-ODD_FIX-ODD_GAS-ODD_KEG-ODD,AIR-ODD-11_COW-ODD-11_FIX-ODD-11_GAS-ODD-11_KEG-ODD-11,AIR-11_COW-11_FIX-11_GAS-11_KEG-11,0
EVE-14,EVE,14,30.91119559,-41.28148002,69.58921863,LAW_FAX_OLD_IRE,EVE-LAW_EVE-FAX_EVE-OLD_EVE-IRE,EVE-LAW-14_EVE-OLD-14_EVE-IRE-14_EVE-FAX-14,LAW-14_OLD-14_IRE-14_FAX-11,0
OAR-3,OAR,3,-102.5536564,87.41918798,-42.43610337,EGO_GYM_MOM_ZIG,EGO-OAR_GYM-OAR_MOM-OAR_OAR-ZIG,EGO-OAR-3_GYM-OAR-3_MOM-OAR-3_OAR-ZIG-3,EGO-3_GYM-3_MOM-3_ZIG-4,0
JAR-8,JAR,8,84.01051459,-54.19003002,-46.44022937,ETA_PAY_YAY_WHY_SAW,ETA-JAR_JAR-PAY_JAR-YAY_JAR-WHY_JAR-SAW,ETA-JAR-8_JAR-PAY-8_JAR-YAY-8_JAR-WHY-8_JAR-SAW-8,ETA-8_PAY-8_YAY-8_WHY-8_SAW-8,0
AGO-3,AGO,3,-77.59085641,99.85877998,-32.02837637,ALA_MIX_MOM_OIL,AGO-ALA_AGO-MIX_AGO-MOM_AGO-OIL,AGO-ALA-3_AGO-MIX-3_AGO-MOM-3_AGO-OIL-3,ALA-3_MIX-3_MOM-3_OIL-3,0
ETA-2,ETA,8,97.82119359,-10.49737002,-50.66639537,CIS_IVY_FOX_JAR_WIN,CIS-ETA_ETA-IVY_ETA-FOX_ETA-JAR_ETA-WIN,CIS-ETA-2_ETA-IVY-2_ETA-FOX-2_ETA-JAR-8_ETA-WIN-8,CIS-2_IVY-2_FOX-2_JAR-8_WIN-8,0
GAS-11,GAS,11,98.01878059,-13.78822502,8.027349628,EYE_IVY_ODD_TUX,EYE-GAS_GAS-IVY_GAS-ODD_GAS-TUX,GAS-ODD-11_EYE-GAS-7_GAS-IVY-11_GAS-TUX-11,ODD-11_EYE-7_IVY-7_TUX-8,0
GUT-3,GUT,3,-58.81736041,125.501099,-49.45211537,INK_MAY_SIP_OIL,GUT-INK_GUT-MAY_GUT-SIP_GUT-OIL,GUT-INK-3_GUT-MAY-3_GUT-SIP-3_GUT-OIL-3,INK-3_MAY-3_SIP-3_OIL-3,0
DAD-10,DAD,10,25.22672259,-147.27426,0.517395628,CAB_EGG_OAK_MOO,CAB-DAD_DAD-EGG_DAD-OAK_DAD-MOO,CAB-DAD-10_DAD-EGG-10_DAD-OAK-10_DAD-MOO-10,CAB-10_EGG-10_OAK-10_MOO-10,0
PLY-6,PLY,6,-25.05522041,53.31458298,49.84175063,ADO_FAN_FUN_MOP_NAN,ADO-PLY_FAN-PLY_FUN-PLY_MOP-PLY_NAN-PLY,ADO-PLY-5_FUN-PLY-5_FAN-PLY-6_MOP-PLY-6_NAN-PLY-6,ADO-5_FUN-5_FAN-6_MOP-6_NAN-6,0
GIG-11,GIG,14,47.13816959,-23.18064902,50.88486063,AIR_FAX_FIX_IRE_YES,AIR-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES,AIR-GIG-11_FAX-GIG-11_FIX-GIG-11_GIG-IRE-14_GIG-YES-14,AIR-11_FAX-11_FIX-11_IRE-14_YES-7,0
BAM-8,BAM,8,73.08419059,-39.61716802,-83.34339637,BAH_YAY_HAY_CIS_WIN,BAH-BAM_BAM-YAY_BAM-HAY_BAM-CIS_BAM-WIN,BAH-BAM-8_BAM-YAY-8_BAM-HAY-8_BAM-WIN-8_BAM-CIS-8,BAH-8_YAY-8_HAY-8_WIN-8_CIS-2,1
NOM-7,NOM,7,76.18738459,86.59016998,-4.606762372,ARM_BIO_WET,ARM-NOM_BIO-NOM_NOM-WET,ARM-NOM-1_BIO-NOM-1_NOM-WET-1_NOM-WET-7,ARM-1_BIO-1_WET-1_WET-7,0
WAS-11,WAS,11,71.74941359,-81.86690602,19.97496263,KEG_PHI_ZOO,KEG-WAS_PHI-WAS_WAS-ZOO,KEG-WAS-11_PHI-WAS-11_WAS-ZOO-11,KEG-11_PHI-11_ZOO-11,0
GIG-14,GIG,14,41.95506859,-21.83033602,51.21567163,AIR_FAX_FIX_IRE_YES,AIR-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES,AIR-GIG-11_FAX-GIG-11_FIX-GIG-11_GIG-IRE-14_GIG-YES-14,AIR-11_FAX-11_FIX-11_IRE-14_YES-7,0
NOM-2,NOM,7,76.73077159,86.61888398,-8.750120372,ARM_BIO_WET,ARM-NOM_BIO-NOM_NOM-WET,ARM-NOM-1_BIO-NOM-1_NOM-WET-1_NOM-WET-7,ARM-1_BIO-1_WET-1_WET-7,0
TUX-8,TUX,8,108.4933236,-15.46935902,-22.75135137,FOX_GAS_IVY_LUG_PAY,FOX-TUX_GAS-TUX_IVY-TUX_LUG-TUX_PAY-TUX,FOX-TUX-2_IVY-TUX-2_LUG-TUX-8_PAY-TUX-8_GAS-TUX-11,FOX-2_IVY-2_LUG-8_PAY-8_GAS-11,0
PHI-8,PHI,8,73.86403559,-101.253142,1.910047628,EAR_GEL_TAR_WAS,EAR-PHI_GEL-PHI_PHI-TAR_PHI-WAS,EAR-PHI-11_PHI-TAR-11_PHI-WAS-11_PHI-TAR-8_GEL-PHI-10,EAR-11_TAR-11_WAS-11_TAR-8_GEL-10,0
COP-10,COP,9,-39.98823741,-109.145583,-42.28678237,WOW_USE_NEW_TAT_GET,COP-WOW_COP-USE_COP-NEW_COP-TAT_COP-GET,COP-WOW-10_COP-NEW-10_COP-GET-10_COP-WOW-9_COP-USE-9_COP-TAT-9,WOW-10_NEW-10_GET-10_WOW-9_USE-9_TAT-9,1
ALL-10,ALL,10,-21.26114741,-138.6957,32.20581763,PRO_EGG_SAD_PIG,ALL-PRO_ALL-EGG_ALL-SAD_ALL-PIG,ALL-EGG-10_ALL-SAD-10_ALL-PIG-10_ALL-PRO-10,EGG-10_SAD-10_PIG-10_PRO-13,0
SUN-7,SUN,7,104.1034676,36.32947298,1.262630628,ACE_DUI_EYE_HIT_SKY,ACE-SUN_DUI-SUN_EYE-SUN_HIT-SUN_SKY-SUN,DUI-SUN-2_HIT-SUN-2_SKY-SUN-2_ACE-SUN-7_EYE-SUN-7_HIT-SUN-7,DUI-2_HIT-2_SKY-2_ACE-7_EYE-7_HIT-7,0
LUG-8,LUG,8,89.76299359,-35.23578102,-8.809875372,KEG_TUX,KEG-LUG_LUG-TUX,KEG-LUG-11_KEG-LUG-8_LUG-TUX-8,KEG-11_KEG-8_TUX-8,0
JUG-5,JUG,6,-2.629957406,39.91665698,69.01312063,ERA_JOB_SOY_MOP,ERA-JUG_JOB-JUG_JUG-SOY_JUG-MOP,JOB-JUG-5_ERA-JUG-6_JUG-SOY-6_JUG-MOP-6,JOB-5_ERA-6_SOY-6_MOP-6,0
SUN-2,SUN,7,105.0021466,37.50039698,-2.583674372,ACE_DUI_EYE_HIT_SKY,ACE-SUN_DUI-SUN_EYE-SUN_HIT-SUN_SKY-SUN,DUI-SUN-2_HIT-SUN-2_SKY-SUN-2_ACE-SUN-7_EYE-SUN-7_HIT-SUN-7,DUI-2_HIT-2_SKY-2_ACE-7_EYE-7_HIT-7,0
ARM-1,ARM,1,65.19910059,101.295225,14.24669263,BRO_BIO_DUB_NOM,ARM-BRO_ARM-BIO_ARM-DUB_ARM-NOM,ARM-BIO-1_ARM-DUB-1_ARM-NOM-1_ARM-BRO-1,BIO-1_DUB-1_NOM-1_BRO-7,0
SIP-3,SIP,3,-28.66803741,143.011165,-69.18081237,GUT_HEX_MAY_RUM_WAX,GUT-SIP_HEX-SIP_MAY-SIP_RUM-SIP_SIP-WAX,GUT-SIP-3_HEX-SIP-3_MAY-SIP-3_RUM-SIP-3_SIP-WAX-3,GUT-3_HEX-3_MAY-3_RUM-3_WAX-3,1
SKY-2,SKY,2,112.3883416,35.23947098,-28.36083737,IVY_SUN_TUB,IVY-SKY_SKY-SUN_SKY-TUB,IVY-SKY-2_SKY-SUN-2_SKY-TUB-2,IVY-2_SUN-2_TUB-2,0
HIT-7,HIT,7,96.86061759,65.50574698,4.395899628,ACE_BRO_DIG_DUI_SUN,ACE-HIT_BRO-HIT_DIG-HIT_DUI-HIT_HIT-SUN,DIG-HIT-2_DUI-HIT-2_HIT-SUN-2_ACE-HIT-7_BRO-HIT-7_HIT-SUN-7,DIG-2_DUI-2_SUN-2_ACE-7_BRO-7_SUN-7,0
COP-9,COP,9,-42.95671341,-101.868626,-45.03855737,WOW_USE_NEW_TAT_GET,COP-WOW_COP-USE_COP-NEW_COP-TAT_COP-GET,COP-WOW-10_COP-NEW-10_COP-GET-10_COP-WOW-9_COP-USE-9_COP-TAT-9,WOW-10_NEW-10_GET-10_WOW-9_USE-9_TAT-9,1
OIL-5,OIL,5,-55.28968041,101.814954,-2.314150372,AGO_ALA_GUT_RUM,AGO-OIL_ALA-OIL_GUT-OIL_OIL-RUM,AGO-OIL-3_ALA-OIL-3_GUT-OIL-3_OIL-RUM-3_OIL-RUM-5,AGO-3_ALA-3_GUT-3_RUM-3_RUM-5,0
HIT-2,HIT,7,97.67347859,66.47715898,0.875633628,ACE_BRO_DIG_DUI_SUN,ACE-HIT_BRO-HIT_DIG-HIT_DUI-HIT_HIT-SUN,DIG-HIT-2_DUI-HIT-2_HIT-SUN-2_ACE-HIT-7_BRO-HIT-7_HIT-SUN-7,DIG-2_DUI-2_SUN-2_ACE-7_BRO-7_SUN-7,0
