Pixel_i,Module,Node1,Node2,X,Y,Z
28737,6,FAN,VOW,337.45116388530244,58.40251064500204,119.70796582578812
28738,6,FAN,VOW,337.2114160977069,58.742000586089084,119.20020207908325
28739,6,FAN,VOW,336.97166831011134,59.08149052717613,118.69243833237839
28740,6,FAN,VOW,336.7319205225158,59.420980468263174,118.18467458567352
28741,6,FAN,VOW,336.49217273492025,59.76047040935022,117.67691083896865
28742,6,FAN,VOW,336.2524249473247,60.099960350437264,117.16914709226378
28743,6,FAN,VOW,336.01267715972915,60.43945029152431,116.66138334555892
28744,6,FAN,VOW,335.7729293721336,60.778940232611355,116.15361959885405
28745,6,FAN,VOW,335.53318158453806,61.1184301736984,115.64585585214918
28746,6,FAN,VOW,335.2934337969425,61.457920114785445,115.13809210544431
28747,6,FAN,VOW,335.05368600934696,61.79741005587249,114.63032835873945
28748,6,FAN,VOW,334.8139382217514,62.136899996959535,114.12256461203458
28749,6,FAN,VOW,334.57419043415587,62.47638993804658,113.61480086532971
28750,6,FAN,VOW,334.3344426465603,62.815879879133625,113.10703711862485
28751,6,FAN,VOW,334.0946948589648,63.15536982022067,112.59927337191998
28752,6,FAN,VOW,333.8549470713692,63.494859761307715,112.09150962521511
28753,6,FAN,VOW,333.6151992837737,63.83434970239476,111.58374587851024
28754,6,FAN,VOW,333.37545149617813,64.17383964348181,111.07598213180538
28755,6,FAN,VOW,333.1357037085826,64.51332958456887,110.56821838510051
28756,6,FAN,VOW,332.89595592098703,64.85281952565592,110.06045463839564
28757,6,FAN,VOW,332.6562081333915,65.19230946674297,109.55269089169077
28758,6,FAN,VOW,332.41646034579594,65.53179940783002,109.0449271449859
28759,6,FAN,VOW,332.1767125582004,65.87128934891707,108.53716339828104
28760,6,FAN,VOW,331.93696477060485,66.21077929000413,108.02939965157617
28761,6,FAN,VOW,331.6972169830093,66.55026923109118,107.5216359048713
28762,6,FAN,VOW,331.45746919541375,66.88975917217823,107.01387215816644
28763,6,FAN,VOW,331.2177214078182,67.22924911326528,106.50610841146157
28764,6,FAN,MOP,343.2916426395365,50.093073166333554,131.65658355287346
28765,6,FAN,MOP,343.617922279073,49.591904332667106,131.92663510574693
28766,6,FAN,MOP,343.9442019186095,49.09073549900066,132.1966866586204
28767,6,FAN,MOP,344.270481558146,48.58956666533421,132.46673821149386
28768,6,FAN,MOP,344.5967611976825,48.08839783166776,132.73678976436733
28769,6,FAN,MOP,344.923040837219,47.587228998001315,133.0068413172408
28770,6,FAN,MOP,345.2493204767555,47.08606016433487,133.27689287011427
28771,6,FAN,MOP,345.575600116292,46.58489133066842,133.54694442298774
28772,6,FAN,MOP,345.9018797558285,46.08372249700197,133.8169959758612
28773,6,FAN,MOP,346.22815939536497,45.582553663335524,134.08704752873467
28774,6,FAN,MOP,346.55443903490146,45.08138482966908,134.35709908160814
28775,6,FAN,MOP,346.88071867443796,44.58021599600263,134.6271506344816
28776,6,FAN,MOP,347.20699831397445,44.07904716233618,134.89720218735508
28777,6,FAN,MOP,347.53327795351095,43.57787832866973,135.16725374022855
28778,6,FAN,MOP,347.85955759304744,43.076709495003286,135.437305293102
28779,6,FAN,MOP,348.18583723258394,42.57554066133684,135.70735684597548
28780,6,FAN,MOP,348.51211687212043,42.07437182767039,135.97740839884895
28781,6,FAN,MOP,348.8383965116569,41.57320299400394,136.24745995172242
28782,6,FAN,MOP,349.1646761511934,41.072034160337495,136.5175115045959
28783,6,FAN,MOP,349.4909557907299,40.57086532667105,136.78756305746936
28784,6,FAN,MOP,349.8172354302664,40.0696964930046,137.05761461034282
28785,6,FAN,MOP,350.1435150698029,39.56852765933815,137.3276661632163
28786,6,FAN,MOP,350.4697947093394,39.067358825671704,137.59771771608976
28787,6,FAN,MOP,350.7960743488759,38.566189992005256,137.86776926896323
28788,6,FAN,MOP,351.1223539884124,38.06502115833881,138.1378208218367
28789,6,FAN,MOP,351.4486336279489,37.56385232467236,138.40787237471017
28790,6,FAN,MOP,351.7749132674854,37.06268349100591,138.67792392758363
28791,6,FAN,MOP,352.10119290702187,36.561514657339465,138.9479754804571
28792,6,FAN,MOP,352.42747254655836,36.06034582367302,139.21802703333057
28793,6,FAN,MOP,352.75375218609486,35.55917699000657,139.48807858620404
28794,6,FAN,MOP,353.08003182563135,35.05800815634012,139.7581301390775
28795,6,FAN,MOP,353.40631146516785,34.556839322673675,140.02818169195098
28796,6,FAN,MOP,353.73259110470434,34.05567048900723,140.29823324482444
28797,6,FAN,MOP,354.05887074424083,33.55450165534078,140.5682847976979
28798,6,FAN,MOP,354.38515038377733,33.05333282167433,140.83833635057138
28799,6,FAN,MOP,354.7114300233138,32.552163988007884,141.10838790344485
28800,6,FAN,MOP,355.0377096628503,32.050995154341436,141.37843945631832
28801,6,FAN,MOP,355.3639893023868,31.54982632067499,141.6484910091918
28802,6,FAN,MOP,355.6902689419233,31.04865748700854,141.91854256206526
28803,6,FAN,PLY,343.61410605942893,50.64399384949365,131.30159884664525
28804,6,FAN,PLY,344.26284911885784,50.69374569898729,131.2166656932905
28805,6,FAN,PLY,344.91159217828675,50.74349754848094,131.13173253993577
28806,6,FAN,PLY,345.56033523771566,50.793249397974584,131.04679938658103
28807,6,FAN,PLY,346.2090782971446,50.84300124746823,130.9618662332263
28808,6,FAN,PLY,346.8578213565735,50.892753096961876,130.87693307987155
28809,6,FAN,PLY,347.5065644160024,50.94250494645552,130.7919999265168
28810,6,FAN,PLY,348.1553074754313,50.99225679594917,130.70706677316207
28811,6,FAN,PLY,348.8040505348602,51.04200864544281,130.62213361980733
28812,6,FAN,PLY,349.4527935942891,51.09176049493646,130.5372004664526
28813,6,FAN,PLY,350.10153665371803,51.141512344430105,130.45226731309785
28814,6,FAN,PLY,350.75027971314694,51.19126419392375,130.3673341597431
28815,6,FAN,PLY,351.39902277257585,51.241016043417396,130.28240100638837
28816,6,FAN,PLY,352.04776583200476,51.29076789291104,130.19746785303363
28817,6,FAN,PLY,352.69650889143367,51.34051974240469,130.1125346996789
28818,6,FAN,PLY,353.3452519508626,51.39027159189833,130.02760154632415
28819,6,FAN,PLY,353.9939950102915,51.44002344139198,129.9426683929694
28820,6,FAN,PLY,354.6427380697204,51.489775290885625,129.85773523961467
28821,6,FAN,PLY,355.2914811291493,51.53952714037927,129.77280208625993
28822,6,FAN,PLY,355.9402241885782,51.589278989872916,129.6878689329052
28823,6,FAN,PLY,356.5889672480071,51.63903083936656,129.60293577955045
28824,6,FAN,PLY,357.23771030743603,51.68878268886021,129.5180026261957
28825,6,FAN,PLY,357.88645336686494,51.73853453835385,129.43306947284097
28826,6,FAN,PLY,358.53519642629385,51.7882863878475,129.34813631948623
28827,6,FAN,PLY,359.18393948572276,51.838038237341145,129.2632031661315
28828,6,FAN,PLY,359.83268254515167,51.88779008683479,129.17827001277675
28829,6,FAN,PLY,360.4814256045806,51.93754193632844,129.093336859422
28830,6,FAN,PLY,361.1301686640095,51.98729378582208,129.00840370606727
28831,6,FAN,PLY,361.7789117234384,52.03704563531573,128.92347055271253
28832,6,FAN,PLY,362.4276547828673,52.086797484809374,128.8385373993578
28833,6,FAN,PLY,363.0763978422962,52.13654933430302,128.75360424600305
28834,6,FAN,PLY,363.7251409017251,52.186301183796665,128.6686710926483
28835,6,FAN,PLY,364.37388396115404,52.23605303329031,128.58373793929357
28836,6,FAN,PLY,365.02262702058295,52.28580488278396,128.49880478593883
28837,6,FAN,PLY,365.67137008001185,52.3355567322776,128.4138716325841
28838,6,FAN,PLY,366.32011313944076,52.38530858177125,128.32893847922935
28839,6,FAN,PLY,366.9688561988697,52.435060431264894,128.2440053258746
28840,6,FAN,PLY,367.6175992582986,52.48481228075854,128.15907217251987
28841,6,FAN,PLY,368.2663423177275,52.534564130252186,128.07413901916513
28842,6,FAN,PLY,368.9150853771564,52.58431597974583,127.9892058658104
28843,6,FAN,PLY,369.5638284365853,52.63406782923948,127.90427271245568
28844,6,FAN,PLY,370.2125714960142,52.68381967873312,127.81933955910095
28845,6,FAN,PLY,370.86131455544313,52.73357152822677,127.73440640574623
28846,6,FAN,PLY,371.51005761487204,52.783323377720414,127.6494732523915
28847,6,FAN,ZZZ,342.3929733797795,50.40868963521747,131.1248129009426
28848,6,FAN,ZZZ,341.820583759559,50.22313727043494,130.8630938018852
28849,6,FAN,ZZZ,341.24819413933847,50.03758490565241,130.60137470282783
28850,6,FAN,ZZZ,340.67580451911795,49.85203254086988,130.33965560377044
28851,6,FAN,ZZZ,340.1034148988974,49.66648017608735,130.07793650471305
28852,6,FAN,ZZZ,339.5310252786769,49.48092781130482,129.81621740565566
28853,6,FAN,ZZZ,338.9586356584564,49.295375446522286,129.55449830659828
28854,6,FAN,ZZZ,338.38624603823587,49.109823081739755,129.2927792075409
28855,6,FAN,ZZZ,337.81385641801535,48.924270716957224,129.0310601084835
28856,6,FAN,ZZZ,337.2414667977948,48.73871835217469,128.7693410094261
28857,6,FAN,ZZZ,336.6690771775743,48.55316598739216,128.50762191036873
28858,6,FAN,ZZZ,336.0966875573538,48.36761362260963,128.24590281131134
28859,6,FAN,ZZZ,335.52429793713327,48.1820612578271,127.98418371225394
28860,6,FAN,ZZZ,334.95190831691275,47.99650889304457,127.72246461319654
28861,6,FAN,ZZZ,334.37951869669223,47.81095652826204,127.46074551413913
28862,6,FAN,ZZZ,333.8071290764717,47.62540416347951,127.19902641508173
28863,6,FAN,ZZZ,333.2347394562512,47.43985179869698,126.93730731602433
28864,6,FAN,ZZZ,332.66234983603067,47.25429943391445,126.67558821696693
28865,6,FAN,ZZZ,332.08996021581015,47.068747069131916,126.41386911790953
28866,6,FAN,ZZZ,331.51757059558963,46.883194704349386,126.15215001885213
28867,6,FAN,ZZZ,330.9451809753691,46.697642339566855,125.89043091979472
28868,6,FAN,ZZZ,330.3727913551486,46.512089974784324,125.62871182073732
28869,6,FAN,ZZZ,329.8004017349281,46.32653761000179,125.36699272167992
28870,6,FAN,ZZZ,329.22801211470755,46.14098524521926,125.10527362262252
28871,6,FAN,ZZZ,328.65562249448703,45.95543288043673,124.84355452356512
28872,6,FAN,ZZZ,328.0832328742665,45.7698805156542,124.58183542450772
28873,6,FAN,ZZZ,327.510843254046,45.58432815087167,124.32011632545031
28874,6,FAN,ZZZ,326.9384536338255,45.39877578608914,124.05839722639291
28875,6,FAN,ZZZ,326.36606401360496,45.21322342130661,123.79667812733551
28876,6,FAN,ZZZ,325.79367439338444,45.02767105652408,123.53495902827811
28877,6,FAN,ZZZ,325.2212847731639,44.84211869174155,123.27323992922071
28878,6,FAN,ZZZ,324.6488951529434,44.656566326959016,123.0115208301633
28879,6,FAN,ZZZ,324.0765055327229,44.471013962176485,122.7498017311059
28880,6,FAN,ZZZ,323.50411591250236,44.285461597393954,122.4880826320485
28881,6,FAN,ZZZ,322.93172629228184,44.099909232611424,122.2263635329911
28882,6,FAN,ZZZ,322.3593366720613,43.91435686782889,121.9646444339337
28883,6,FAN,ZZZ,321.7869470518408,43.72880450304636,121.7029253348763
28884,6,FAN,ZZZ,321.2145574316203,43.54325213826383,121.4412062358189
28885,6,FAN,ZZZ,320.64216781139976,43.3576997734813,121.1794871367615
28886,6,FAN,ZZZ,320.06977819117924,43.17214740869877,120.91776803770409
28887,6,FAN,ZZZ,319.4973885709587,42.98659504391624,120.65604893864669
28888,6,FAN,ZZZ,318.9249989507382,42.80104267913371,120.39432983958929
28889,6,FAN,ZZZ,318.3526093305177,42.61549031435118,120.13261074053189
28890,6,FAN,ZZZ,317.78021971029716,42.42993794956865,119.87089164147449
28891,6,FAN,ZZZ,317.20783009007664,42.244385584786116,119.60917254241708
28892,6,FAN,NAN,342.89621820907405,49.99978069216547,131.11747588020438
28893,6,FAN,NAN,342.8270734181481,49.405319384330944,130.84841976040877
28894,6,FAN,NAN,342.7579286272221,48.810858076496416,130.57936364061317
28895,6,FAN,NAN,342.6887838362961,48.21639676866189,130.31030752081756
28896,6,FAN,NAN,342.61963904537015,47.62193546082736,130.04125140102195
28897,6,FAN,NAN,342.5504942544442,47.02747415299283,129.77219528122635
28898,6,FAN,NAN,342.4813494635182,46.4330128451583,129.50313916143074
28899,6,FAN,NAN,342.4122046725922,45.838551537323774,129.23408304163513
28900,6,FAN,NAN,342.34305988166625,45.244090229489245,128.96502692183952
28901,6,FAN,NAN,342.2739150907403,44.64962892165472,128.69597080204392
28902,6,FAN,NAN,342.2047702998143,44.05516761382019,128.4269146822483
28903,6,FAN,NAN,342.1356255088883,43.46070630598566,128.1578585624527
28904,6,FAN,NAN,342.06648071796235,42.86624499815113,127.8888024426571
28905,6,FAN,NAN,341.9973359270364,42.2717836903166,127.61974632286149
28906,6,FAN,NAN,341.9281911361104,41.677322382482075,127.35069020306588
28907,6,FAN,NAN,341.8590463451844,41.082861074647546,127.08163408327027
28908,6,FAN,NAN,341.78990155425845,40.48839976681302,126.81257796347467
28909,6,FAN,NAN,341.7207567633325,39.89393845897849,126.54352184367906
28910,6,FAN,NAN,341.6516119724065,39.29947715114396,126.27446572388345
28911,6,FAN,NAN,341.5824671814805,38.70501584330943,126.00540960408784
28912,6,FAN,NAN,341.51332239055455,38.110554535474904,125.73635348429224
28913,6,FAN,NAN,341.4441775996286,37.516093227640376,125.46729736449663
28914,6,FAN,NAN,341.3750328087026,36.92163191980585,125.19824124470102
28915,6,FAN,NAN,341.3058880177766,36.32717061197132,124.92918512490542
28916,6,FAN,NAN,341.23674322685065,35.73270930413679,124.66012900510981
28917,6,FAN,NAN,341.1675984359247,35.13824799630226,124.3910728853142
28918,6,FAN,NAN,341.0984536449987,34.54378668846773,124.1220167655186
28919,6,FAN,NAN,341.0293088540727,33.949325380633205,123.85296064572299
28920,6,FAN,NAN,340.96016406314675,33.35486407279868,123.58390452592738
28921,6,FAN,NAN,340.8910192722208,32.76040276496415,123.31484840613177
28922,6,FAN,NAN,340.8218744812948,32.16594145712962,123.04579228633617
28923,6,FAN,NAN,340.7527296903688,31.57148014929509,122.77673616654056
28924,6,FAN,NAN,340.68358489944285,30.977018841460563,122.50768004674495
28925,6,FAN,NAN,340.6144401085169,30.382557533626034,122.23862392694934
28926,6,FAN,NAN,340.5452953175909,29.788096225791506,121.96956780715374
28927,6,FAN,NAN,340.4761505266649,29.193634917956977,121.70051168735813
28928,6,FAN,NAN,340.40700573573895,28.59917361012245,121.43145556756252
28929,6,FAN,NAN,340.337860944813,28.00471230228792,121.16239944776692
28930,6,FAN,NAN,340.268716153887,27.410250994453392,120.89334332797131
28931,6,FAN,NAN,340.199571362961,26.815789686618864,120.6242872081757
28932,6,FAN,NAN,340.13042657203505,26.221328378784335,120.3552310883801
28933,6,FAN,NAN,340.0612817811091,25.626867070949807,120.08617496858449
28934,6,FAN,NAN,339.9921369901831,25.03240576311528,119.81711884878888
28935,6,FAN,NAN,339.9229921992571,24.43794445528075,119.54806272899327
28936,6,FAN,NAN,339.85384740833115,23.84348314744622,119.27900660919767
28937,6,FOG,TAU,382.30583573257206,-22.915644335636433,155.0863683836994
28938,6,FOG,TAU,382.0926944651441,-23.397336671272864,154.69508876739883
28939,6,FOG,TAU,381.8795531977162,-23.879029006909295,154.30380915109825
28940,6,FOG,TAU,381.66641193028823,-24.360721342545727,153.91252953479767
28941,6,FOG,TAU,381.4532706628603,-24.842413678182158,153.5212499184971
28942,6,FOG,TAU,381.24012939543235,-25.32410601381859,153.1299703021965
28943,6,FOG,TAU,381.0269881280044,-25.80579834945502,152.73869068589593
28944,6,FOG,TAU,380.81384686057646,-26.287490685091452,152.34741106959535
28945,6,FOG,TAU,380.6007055931485,-26.769183020727883,151.95613145329477
28946,6,FOG,TAU,380.3875643257206,-27.250875356364315,151.5648518369942
28947,6,FOG,TAU,380.17442305829263,-27.732567692000746,151.17357222069361
28948,6,FOG,TAU,379.9612817908647,-28.214260027637177,150.78229260439304
28949,6,FOG,TAU,379.74814052343675,-28.69595236327361,150.39101298809246
28950,6,FOG,TAU,379.5349992560088,-29.17764469891004,149.99973337179188
28951,6,FOG,TAU,379.32185798858086,-29.65933703454647,149.6084537554913
28952,6,FOG,TAU,379.1087167211529,-30.141029370182903,149.21717413919072
28953,6,FOG,TAU,378.895575453725,-30.622721705819334,148.82589452289014
28954,6,FOG,TAU,378.68243418629703,-31.104414041455765,148.43461490658956
28955,6,FOG,TAU,378.4692929188691,-31.586106377092197,148.04333529028898
28956,6,FOG,TAU,378.25615165144114,-32.06779871272863,147.6520556739884
28957,6,FOG,TAU,378.0430103840132,-32.54949104836506,147.26077605768782
28958,6,FOG,TAU,377.82986911658526,-33.031183384001494,146.86949644138724
28959,6,FOG,TAU,377.6167278491573,-33.512875719637925,146.47821682508666
28960,6,FOG,TAU,377.40358658172937,-33.99456805527436,146.08693720878608
28961,6,FOG,TAU,377.1904453143014,-34.47626039091079,145.6956575924855
28962,6,FOG,TAU,376.9773040468735,-34.95795272654722,145.30437797618492
28963,6,FOG,TAU,376.76416277944554,-35.43964506218365,144.91309835988434
28964,6,FOG,TAU,376.5510215120176,-35.92133739782008,144.52181874358376
28965,6,FOG,TAU,376.33788024458966,-36.40302973345651,144.13053912728319
28966,6,FOG,TAU,376.1247389771617,-36.884722069092945,143.7392595109826
28967,6,FOG,TAU,375.91159770973377,-37.366414404729376,143.34797989468203
28968,6,FOG,TAU,375.6984564423058,-37.84810674036581,142.95670027838145
28969,6,FOG,TAU,375.4853151748779,-38.32979907600224,142.56542066208087
28970,6,FOG,TAU,375.27217390744994,-38.81149141163867,142.1741410457803
28971,6,FOG,TAU,375.059032640022,-39.2931837472751,141.7828614294797
28972,6,FOG,TAU,374.84589137259405,-39.77487608291153,141.39158181317913
28973,6,FOG,TAU,374.6327501051661,-40.256568418547964,141.00030219687855
28974,6,FOG,TAU,374.41960883773817,-40.738260754184395,140.60902258057797
28975,6,FOG,TAU,374.2064675703102,-41.21995308982083,140.2177429642774
28976,6,FOG,TAU,373.9933263028823,-41.70164542545726,139.8264633479768
28977,6,FOG,TAU,373.78018503545434,-42.18333776109369,139.43518373167623
28978,6,FOG,TAU,373.5670437680264,-42.66503009673012,139.04390411537565
28979,6,FOG,TAU,373.35390250059845,-43.14672243236655,138.65262449907507
28980,6,FOG,TAU,373.1407612331705,-43.62841476800298,138.2613448827745
28981,6,FOG,TRY,381.88258496613247,-22.37686436225414,155.32830736564168
28982,6,FOG,TRY,381.24619293226493,-22.319776724508277,155.17896673128337
28983,6,FOG,TRY,380.6098008983974,-22.262689086762414,155.02962609692506
28984,6,FOG,TRY,379.97340886452986,-22.20560144901655,154.88028546256675
28985,6,FOG,TRY,379.3370168306623,-22.14851381127069,154.73094482820844
28986,6,FOG,TRY,378.7006247967948,-22.091426173524827,154.58160419385013
28987,6,FOG,TRY,378.06423276292725,-22.034338535778964,154.43226355949182
28988,6,FOG,TRY,377.4278407290597,-21.977250898033102,154.2829229251335
28989,6,FOG,TRY,376.7914486951922,-21.92016326028724,154.1335822907752
28990,6,FOG,TRY,376.15505666132464,-21.863075622541377,153.98424165641688
28991,6,FOG,TRY,375.5186646274571,-21.805987984795514,153.83490102205857
28992,6,FOG,TRY,374.88227259358956,-21.748900347049652,153.68556038770026
28993,6,FOG,TRY,374.245880559722,-21.69181270930379,153.53621975334195
28994,6,FOG,TRY,373.6094885258545,-21.634725071557927,153.38687911898364
28995,6,FOG,TRY,372.97309649198695,-21.577637433812065,153.23753848462533
28996,6,FOG,TRY,372.3367044581194,-21.520549796066202,153.08819785026702
28997,6,FOG,TRY,371.7003124242519,-21.46346215832034,152.9388572159087
28998,6,FOG,TRY,371.06392039038434,-21.406374520574477,152.7895165815504
28999,6,FOG,TRY,370.4275283565168,-21.349286882828615,152.6401759471921
29000,6,FOG,TRY,369.79113632264927,-21.292199245082752,152.49083531283378
29001,6,FOG,TRY,369.1547442887817,-21.23511160733689,152.34149467847547
29002,6,FOG,TRY,368.5183522549142,-21.178023969591028,152.19215404411716
29003,6,FOG,TRY,367.88196022104665,-21.120936331845165,152.04281340975885
29004,6,FOG,TRY,367.2455681871791,-21.063848694099303,151.89347277540054
29005,6,FOG,TRY,366.6091761533116,-21.00676105635344,151.74413214104223
29006,6,FOG,TRY,365.97278411944404,-20.949673418607578,151.59479150668392
29007,6,FOG,TRY,365.3363920855765,-20.892585780861715,151.4454508723256
29008,6,FOG,TRY,364.70000005170897,-20.835498143115853,151.2961102379673
29009,6,FOG,TRY,364.06360801784143,-20.77841050536999,151.146769603609
29010,6,FOG,TRY,363.4272159839739,-20.721322867624128,150.99742896925068
29011,6,FOG,TRY,362.79082395010636,-20.664235229878265,150.84808833489237
29012,6,FOG,TRY,362.1544319162388,-20.607147592132403,150.69874770053406
29013,6,FOG,TRY,361.5180398823713,-20.55005995438654,150.54940706617575
29014,6,FOG,TRY,360.88164784850375,-20.492972316640678,150.40006643181744
29015,6,FOG,TRY,360.2452558146362,-20.435884678894816,150.25072579745913
29016,6,FOG,TRY,359.6088637807687,-20.378797041148953,150.10138516310082
29017,6,FOG,TRY,358.97247174690114,-20.32170940340309,149.9520445287425
29018,6,FOG,TRY,358.3360797130336,-20.26462176565723,149.8027038943842
29019,6,FOG,TRY,357.69968767916606,-20.207534127911366,149.65336326002588
29020,6,FOG,TRY,357.0632956452985,-20.150446490165503,149.50402262566757
29021,6,FOG,RIB,382.8389905215714,-21.8611335410703,155.48282519469143
29022,6,FOG,RIB,383.15900404314283,-21.288315082140596,155.48800238938287
29023,6,FOG,RIB,383.47901756471424,-20.715496623210893,155.4931795840743
29024,6,FOG,RIB,383.79903108628565,-20.14267816428119,155.49835677876575
29025,6,FOG,RIB,384.11904460785706,-19.569859705351487,155.5035339734572
29026,6,FOG,RIB,384.4390581294285,-18.997041246421784,155.50871116814864
29027,6,FOG,RIB,384.7590716509999,-18.42422278749208,155.51388836284008
29028,6,FOG,RIB,385.0790851725713,-17.851404328562378,155.51906555753152
29029,6,FOG,RIB,385.3990986941427,-17.278585869632675,155.52424275222296
29030,6,FOG,RIB,385.7191122157141,-16.705767410702972,155.5294199469144
29031,6,FOG,RIB,386.03912573728553,-16.13294895177327,155.53459714160584
29032,6,FOG,RIB,386.35913925885694,-15.560130492843568,155.53977433629728
29033,6,FOG,RIB,386.67915278042835,-14.987312033913867,155.54495153098873
29034,6,FOG,RIB,386.99916630199976,-14.414493574984165,155.55012872568017
29035,6,FOG,RIB,387.3191798235712,-13.841675116054464,155.5553059203716
29036,6,FOG,RIB,387.6391933451426,-13.268856657124763,155.56048311506305
29037,6,FOG,RIB,387.959206866714,-12.696038198195062,155.5656603097545
29038,6,FOG,RIB,388.2792203882854,-12.12321973926536,155.57083750444593
29039,6,FOG,RIB,388.5992339098568,-11.55040128033566,155.57601469913737
29040,6,FOG,RIB,388.91924743142823,-10.977582821405958,155.58119189382882
29041,6,FOG,RIB,389.23926095299964,-10.404764362476257,155.58636908852026
29042,6,FOG,RIB,389.55927447457105,-9.831945903546556,155.5915462832117
29043,6,FOG,RIB,389.87928799614247,-9.259127444616855,155.59672347790314
29044,6,FOG,RIB,390.1993015177139,-8.686308985687154,155.60190067259458
29045,6,FOG,RIB,390.5193150392853,-8.113490526757452,155.60707786728602
29046,6,FOG,RIB,390.8393285608567,-7.54067206782775,155.61225506197746
29047,6,FOG,RIB,391.1593420824281,-6.967853608898048,155.6174322566689
29048,6,FOG,RIB,391.4793556039995,-6.395035149968346,155.62260945136035
29049,6,FOG,RIB,391.79936912557093,-5.822216691038644,155.6277866460518
29050,6,FOG,RIB,392.11938264714234,-5.249398232108942,155.63296384074323
29051,6,FOG,RIB,392.43939616871376,-4.67657977317924,155.63814103543467
29052,6,FOG,RIB,392.75940969028517,-4.103761314249538,155.6433182301261
29053,6,FOG,RIB,393.0794232118566,-3.5309428553198363,155.64849542481755
29054,6,FOG,RIB,393.399436733428,-2.9581243963901347,155.653672619509
29055,6,FOG,RIB,393.7194502549994,-2.385305937460433,155.65884981420044
29056,6,FOG,RIB,394.0394637765708,-1.8124874785307314,155.66402700889188
29057,6,FOG,RIB,394.3594772981422,-1.2396690196010298,155.66920420358332
29058,6,FOG,RIB,394.67949081971364,-0.6668505606713281,155.67438139827476
29059,6,FOG,RIB,394.99950434128505,-0.09403210174162635,155.6795585929662
29060,6,FOG,RIB,395.31951786285646,0.4787863571880754,155.68473578765764
29061,6,FOG,SOY,382.30072221039205,-21.88432864820804,155.19333222097575
29062,6,FOG,SOY,382.0824674207841,-21.33470529641608,154.9090164419515
29063,6,FOG,SOY,381.86421263117614,-20.785081944624118,154.62470066292727
29064,6,FOG,SOY,381.6459578415682,-20.235458592832156,154.34038488390303
29065,6,FOG,SOY,381.42770305196024,-19.685835241040195,154.0560691048788
29066,6,FOG,SOY,381.2094482623523,-19.136211889248234,153.77175332585455
29067,6,FOG,SOY,380.9911934727443,-18.586588537456272,153.4874375468303
29068,6,FOG,SOY,380.7729386831364,-18.03696518566431,153.20312176780607
29069,6,FOG,SOY,380.5546838935284,-17.48734183387235,152.91880598878183
29070,6,FOG,SOY,380.33642910392047,-16.93771848208039,152.6344902097576
29071,6,FOG,SOY,380.1181743143125,-16.388095130288427,152.35017443073335
29072,6,FOG,SOY,379.89991952470456,-15.838471778496464,152.0658586517091
29073,6,FOG,SOY,379.6816647350966,-15.2888484267045,151.78154287268487
29074,6,FOG,SOY,379.46340994548865,-14.739225074912538,151.49722709366063
29075,6,FOG,SOY,379.2451551558807,-14.189601723120575,151.2129113146364
29076,6,FOG,SOY,379.02690036627274,-13.639978371328612,150.92859553561215
29077,6,FOG,SOY,378.8086455766648,-13.090355019536648,150.6442797565879
29078,6,FOG,SOY,378.59039078705683,-12.540731667744685,150.35996397756367
29079,6,FOG,SOY,378.3721359974489,-11.991108315952722,150.07564819853943
29080,6,FOG,SOY,378.1538812078409,-11.44148496416076,149.7913324195152
29081,6,FOG,SOY,377.93562641823297,-10.891861612368796,149.50701664049095
29082,6,FOG,SOY,377.717371628625,-10.342238260576833,149.2227008614667
29083,6,FOG,SOY,377.49911683901706,-9.79261490878487,148.93838508244247
29084,6,FOG,SOY,377.2808620494091,-9.242991556992907,148.65406930341823
29085,6,FOG,SOY,377.06260725980115,-8.693368205200944,148.36975352439399
29086,6,FOG,SOY,376.8443524701932,-8.14374485340898,148.08543774536975
29087,6,FOG,SOY,376.62609768058525,-7.5941215016170185,147.8011219663455
29088,6,FOG,SOY,376.4078428909773,-7.044498149825056,147.51680618732127
29089,6,FOG,SOY,376.18958810136934,-6.494874798033094,147.23249040829702
29090,6,FOG,SOY,375.9713333117614,-5.945251446241132,146.94817462927278
29091,6,FOG,SOY,375.75307852215343,-5.39562809444917,146.66385885024854
29092,6,FOG,SOY,375.5348237325455,-4.8460047426572075,146.3795430712243
29093,6,FOG,SOY,375.3165689429375,-4.296381390865245,146.09522729220006
29094,6,FOG,SOY,375.09831415332957,-3.7467580390732826,145.81091151317582
29095,6,FOG,SOY,374.8800593637216,-3.19713468728132,145.52659573415158
29096,6,FOG,SOY,374.66180457411366,-2.6475113354893574,145.24227995512734
29097,6,FOG,SOY,374.4435497845057,-2.0978879836973947,144.9579641761031
29098,6,FOG,SOY,374.22529499489775,-1.548264631905432,144.67364839707886
29099,6,FOG,SOY,374.0070402052898,-0.9986412801134695,144.38933261805462
29100,6,FOG,SOY,373.78878541568184,-0.449017928321507,144.10501683903038
29101,6,FOG,SOY,373.5705306260739,0.10060542347045554,143.82070106000614
29102,6,FOG,SOY,373.35227583646594,0.6502287752624181,143.5363852809819
29103,6,FOG,SOY,373.134021046858,1.1998521270543807,143.25206950195766
29104,6,FOG,SOY,372.91576625725,1.7494754788463434,142.96775372293342
29105,6,FOG,SOY,372.6975114676421,2.299098830638306,142.68343794390918
29106,6,FOG,SOY,372.4792566780341,2.8487221824302686,142.39912216488494
